payment_id,policy_name,chosen_action,amount,p_success_for_chosen_action,action_cost,expected_recovery,expected_net_value
pay_010253_a3,RuleBasedPolicy,RETRY_NUDGE,799,0.243,15.0,194.157,179.157
pay_010254_a1,RuleBasedPolicy,RETRY_NUDGE,799,0.1855,15.0,148.2145,133.2145
pay_010255_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.5903,15.0,5902.4097,5887.4097
pay_010256_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.5122,15.0,5121.4878,5106.4878
pay_010257_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.4602,15.0,4601.5398,4586.5398
pay_010258_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.3925,15.0,3924.6075,3909.6075
pay_010259_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.4442,15.0,4441.5558,4426.5558
pay_010260_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.4489,15.0,4488.5511,4473.5511
pay_010261_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.4521,15.0,4520.5479,4505.5479
pay_010262_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.3483,15.0,3482.6517,3467.6517
pay_010263_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.3058,15.0,3057.6942,3042.6942
pay_010264_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_010265_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_010266_a2,RuleBasedPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_010267_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_010268_a2,RuleBasedPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_010269_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010270_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010271_a2,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010272_a3,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010273_a4,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010274_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010275_a2,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010276_a3,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010277_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010278_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010279_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010280_a2,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010281_a3,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010282_a4,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010283_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010284_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010285_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010286_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.2627,15.0,131.0873,116.0873
pay_010287_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.206,15.0,102.794,87.794
pay_010288_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.1381,15.0,68.9119,53.9119
pay_010289_a3,RuleBasedPolicy,RETRY_NUDGE,499,0.1101,15.0,54.9399,39.9399
pay_010290_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.1137,15.0,56.7363,41.7363
pay_010291_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.01,15.0,4.99,-10.01
pay_010292_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.0208,15.0,10.3792,-4.6208
pay_010293_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.01,15.0,4.99,-10.01
pay_010294_a3,RuleBasedPolicy,RETRY_NUDGE,499,0.01,15.0,4.99,-10.01
pay_010295_a4,RuleBasedPolicy,RETRY_NUDGE,499,0.01,15.0,4.99,-10.01
pay_010296_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010297_a2,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010298_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010299_a2,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010300_a1,RuleBasedPolicy,ESCALATE,499,0.0532,250.0,26.5468,-223.4532
pay_010301_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010302_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010303_a2,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010304_a3,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010305_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010306_a2,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010307_a3,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010308_a4,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010309_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010310_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.5734,15.0,1146.2266,1131.2266
pay_010311_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.6696,15.0,1338.5304,1323.5304
pay_010312_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.5947,15.0,1188.8053,1173.8053
pay_010313_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.5223,15.0,1044.0777,1029.0777
pay_010314_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4942,15.0,987.9058,972.9058
pay_010315_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.372,15.0,743.628,728.628
pay_010316_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.6092,15.0,1217.7908,1202.7908
pay_010317_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.5657,15.0,1130.8343,1115.8343
pay_010318_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4812,15.0,961.9188,946.9188
pay_010319_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.3748,15.0,749.2252,734.2252
pay_010320_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4547,15.0,908.9453,893.9453
pay_010321_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.3511,15.0,701.8489,686.8489
pay_010322_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.2693,15.0,538.3307,523.3307
pay_010323_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3905,15.0,780.6095,765.6095
pay_010324_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.5547,15.0,276.7953,261.7953
pay_010325_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.5045,15.0,251.7455,236.7455
pay_010326_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.46,15.0,229.54,214.54
pay_010327_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.3448,15.0,172.0552,157.0552
pay_010328_a3,RuleBasedPolicy,RETRY_NUDGE,499,0.2683,15.0,133.8817,118.8817
pay_010329_a4,RuleBasedPolicy,RETRY_NUDGE,499,0.2376,15.0,118.5624,103.5624
pay_010330_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.4547,15.0,226.8953,211.8953
pay_010331_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.3763,15.0,187.7737,172.7737
pay_010332_a3,RuleBasedPolicy,RETRY_NUDGE,499,0.3187,15.0,159.0313,144.0313
pay_010333_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.3841,15.0,191.6659,176.6659
pay_010334_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.2939,15.0,146.6561,131.6561
pay_010335_a3,RuleBasedPolicy,RETRY_NUDGE,499,0.2579,15.0,128.6921,113.6921
pay_010336_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.5388,15.0,268.8612,253.8612
pay_010337_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.5525,15.0,275.6975,260.6975
pay_010338_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.4511,15.0,225.0989,210.0989
pay_010339_a3,RuleBasedPolicy,RETRY_NUDGE,499,0.4056,15.0,202.3944,187.3944
pay_010340_a4,RuleBasedPolicy,RETRY_NUDGE,499,0.2876,15.0,143.5124,128.5124
pay_010341_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.4423,15.0,220.7077,205.7077
pay_010342_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.3478,15.0,173.5522,158.5522
pay_010343_a3,RuleBasedPolicy,RETRY_NUDGE,499,0.3032,15.0,151.2968,136.2968
pay_010344_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.3284,15.0,163.8716,148.8716
pay_010345_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.3925,15.0,195.8575,180.8575
pay_010346_a2,RuleBasedPolicy,RETRY_NUDGE,499,0.3655,15.0,182.3845,167.3845
pay_010347_a1,RuleBasedPolicy,RETRY_NUDGE,499,0.3477,15.0,173.5023,158.5023
pay_010348_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.1911,15.0,1910.8089,1895.8089
pay_010349_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.1606,15.0,1605.8394,1590.8394
pay_010350_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.0875,15.0,874.9125,859.9125
pay_010351_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.0301,15.0,300.9699,285.9699
pay_010352_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.1647,15.0,1646.8353,1631.8353
pay_010353_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.1386,15.0,1385.8614,1370.8614
pay_010354_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.0893,15.0,892.9107,877.9107
pay_010355_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010356_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.1447,15.0,1446.8553,1431.8553
pay_010357_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.0771,15.0,770.9229,755.9229
pay_010358_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010359_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010360_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010361_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.2216,15.0,2215.7784,2200.7784
pay_010362_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.1283,15.0,1282.8717,1267.8717
pay_010363_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.0701,15.0,700.9299,685.9299
pay_010364_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010365_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.1091,15.0,1090.8909,1075.8909
pay_010366_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010367_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010368_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010369_a1,RuleBasedPolicy,RETRY_NUDGE,9999,0.1284,15.0,1283.8716,1268.8716
pay_010370_a2,RuleBasedPolicy,RETRY_NUDGE,9999,0.0774,15.0,773.9226,758.9226
pay_010371_a3,RuleBasedPolicy,RETRY_NUDGE,9999,0.0262,15.0,261.9738,246.9738
pay_010372_a4,RuleBasedPolicy,RETRY_NUDGE,9999,0.01,15.0,99.99,84.99
pay_010373_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.6236,15.0,3117.3764,3102.3764
pay_010374_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.5499,15.0,2748.9501,2733.9501
pay_010375_a2,RuleBasedPolicy,RETRY_NUDGE,4999,0.5161,15.0,2579.9839,2564.9839
pay_010376_a3,RuleBasedPolicy,RETRY_NUDGE,4999,0.467,15.0,2334.533,2319.533
pay_010377_a4,RuleBasedPolicy,RETRY_NUDGE,4999,0.3845,15.0,1922.1155,1907.1155
pay_010378_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.7368,15.0,3683.2632,3668.2632
pay_010379_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.5399,15.0,2698.9601,2683.9601
pay_010380_a2,RuleBasedPolicy,RETRY_NUDGE,4999,0.5282,15.0,2640.4718,2625.4718
pay_010381_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.6062,15.0,3030.3938,3015.3938
pay_010382_a2,RuleBasedPolicy,RETRY_NUDGE,4999,0.539,15.0,2694.461,2679.461
pay_010383_a3,RuleBasedPolicy,RETRY_NUDGE,4999,0.5638,15.0,2818.4362,2803.4362
pay_010384_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.4938,15.0,2468.5062,2453.5062
pay_010385_a2,RuleBasedPolicy,RETRY_NUDGE,4999,0.4841,15.0,2420.0159,2405.0159
pay_010386_a3,RuleBasedPolicy,RETRY_NUDGE,4999,0.4429,15.0,2214.0571,2199.0571
pay_010387_a4,RuleBasedPolicy,RETRY_NUDGE,4999,0.2803,15.0,1401.2197,1386.2197
pay_010388_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.5216,15.0,2607.4784,2592.4784
pay_010389_a2,RuleBasedPolicy,RETRY_NUDGE,4999,0.5578,15.0,2788.4422,2773.4422
pay_010390_a3,RuleBasedPolicy,RETRY_NUDGE,4999,0.5229,15.0,2613.9771,2598.9771
pay_010391_a4,RuleBasedPolicy,RETRY_NUDGE,4999,0.4661,15.0,2330.0339,2315.0339
pay_010392_a1,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010393_a2,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010394_a3,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010395_a4,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010396_a1,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010397_a1,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010398_a2,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010399_a3,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010400_a4,RuleBasedPolicy,RETRY_NUDGE,799,0.01,15.0,7.99,-7.01
pay_010401_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010402_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010403_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010404_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010405_a3,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010406_a4,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010407_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010408_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010409_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010410_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010411_a3,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010412_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010413_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010414_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010415_a3,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010416_a4,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010417_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010418_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010419_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010420_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010421_a3,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010422_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010423_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010424_a3,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010425_a4,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_010426_a1,RuleBasedPolicy,WAIT,1499,0.4681,0.0,701.6819,701.6819
pay_010427_a2,RuleBasedPolicy,WAIT,1499,0.407,0.0,610.093,610.093
pay_010428_a3,RuleBasedPolicy,WAIT,1499,0.3213,0.0,481.6287,481.6287
pay_010429_a1,RuleBasedPolicy,RETRY,1499,0.5871,5.0,880.0629,875.0629
pay_010430_a2,RuleBasedPolicy,RETRY,1499,0.5342,5.0,800.7658,795.7658
pay_010431_a1,RuleBasedPolicy,RETRY,1499,0.5251,5.0,787.1249,782.1249
pay_010432_a1,RuleBasedPolicy,RETRY,999,0.6389,5.0,638.2611,633.2611
pay_010433_a2,RuleBasedPolicy,RETRY,999,0.5848,5.0,584.2152,579.2152
pay_010434_a3,RuleBasedPolicy,RETRY,999,0.5386,5.0,538.0614,533.0614
pay_010435_a4,RuleBasedPolicy,RETRY,999,0.4281,5.0,427.6719,422.6719
pay_010436_a1,RuleBasedPolicy,RETRY,999,0.6862,5.0,685.5138,680.5138
pay_010437_a1,RuleBasedPolicy,RETRY,999,0.551,5.0,550.449,545.449
pay_010438_a2,RuleBasedPolicy,RETRY,999,0.538,5.0,537.462,532.462
pay_010439_a3,RuleBasedPolicy,RETRY,999,0.4627,5.0,462.2373,457.2373
pay_010440_a4,RuleBasedPolicy,RETRY,999,0.4149,5.0,414.4851,409.4851
pay_010441_a1,RuleBasedPolicy,RETRY,999,0.5946,5.0,594.0054,589.0054
pay_010442_a2,RuleBasedPolicy,RETRY,999,0.5692,5.0,568.6308,563.6308
pay_010443_a3,RuleBasedPolicy,RETRY,999,0.5061,5.0,505.5939,500.5939
pay_010444_a4,RuleBasedPolicy,RETRY,999,0.4102,5.0,409.7898,404.7898
pay_010445_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.7224,15.0,721.6776,706.6776
pay_010446_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.4581,15.0,457.6419,442.6419
pay_010447_a2,RuleBasedPolicy,RETRY_NUDGE,999,0.4608,15.0,460.3392,445.3392
pay_010448_a3,RuleBasedPolicy,RETRY_NUDGE,999,0.4026,15.0,402.1974,387.1974
pay_010449_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.5407,15.0,540.1593,525.1593
pay_010450_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.5855,15.0,584.9145,569.9145
pay_010451_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.5497,15.0,549.1503,534.1503
pay_010452_a2,RuleBasedPolicy,RETRY_NUDGE,999,0.4871,15.0,486.6129,471.6129
pay_010453_a3,RuleBasedPolicy,RETRY_NUDGE,999,0.4919,15.0,491.4081,476.4081
pay_010454_a4,RuleBasedPolicy,RETRY_NUDGE,999,0.3966,15.0,396.2034,381.2034
pay_010455_a1,RuleBasedPolicy,RETRY_NUDGE,999,0.4824,15.0,481.9176,466.9176
pay_010456_a2,RuleBasedPolicy,RETRY_NUDGE,999,0.4868,15.0,486.3132,471.3132
pay_010457_a3,RuleBasedPolicy,RETRY_NUDGE,999,0.4321,15.0,431.6679,416.6679
pay_010458_a4,RuleBasedPolicy,RETRY_NUDGE,999,0.3425,15.0,342.1575,327.1575
pay_010459_a1,RuleBasedPolicy,WAIT,4999,0.5013,0.0,2505.9987,2505.9987
pay_010460_a2,RuleBasedPolicy,WAIT,4999,0.5196,0.0,2597.4804,2597.4804
pay_010461_a3,RuleBasedPolicy,WAIT,4999,0.4411,0.0,2205.0589,2205.0589
pay_010462_a4,RuleBasedPolicy,WAIT,4999,0.3642,0.0,1820.6358,1820.6358
pay_010463_a1,RuleBasedPolicy,WAIT,4999,0.3264,0.0,1631.6736,1631.6736
pay_010464_a2,RuleBasedPolicy,WAIT,4999,0.2752,0.0,1375.7248,1375.7248
pay_010465_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.6009,15.0,1201.1991,1186.1991
pay_010466_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.6535,15.0,1306.3465,1291.3465
pay_010467_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.5433,15.0,1086.0567,1071.0567
pay_010468_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.4965,15.0,992.5035,977.5035
pay_010469_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.4159,15.0,831.3841,816.3841
pay_010470_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.7386,15.0,1476.4614,1461.4614
pay_010471_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.6803,15.0,1359.9197,1344.9197
pay_010472_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.5981,15.0,1195.6019,1180.6019
pay_010473_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.4838,15.0,967.1162,952.1162
pay_010474_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.6924,15.0,1384.1076,1369.1076
pay_010475_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.6696,15.0,1338.5304,1323.5304
pay_010476_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.5732,15.0,1145.8268,1130.8268
pay_010477_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.5221,15.0,1043.6779,1028.6779
pay_010478_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.412,15.0,823.588,808.588
pay_010479_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4626,15.0,924.7374,909.7374
pay_010480_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.4585,15.0,916.5415,901.5415
pay_010481_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.4468,15.0,1339.9532,1324.9532
pay_010482_a2,RuleBasedPolicy,RETRY_NUDGE,2999,0.4505,15.0,1351.0495,1336.0495
pay_010483_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.4454,15.0,1335.7546,1320.7546
pay_010484_a2,RuleBasedPolicy,RETRY_NUDGE,2999,0.4559,15.0,1367.2441,1352.2441
pay_010485_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.371,15.0,1112.629,1097.629
pay_010486_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.4178,15.0,1252.9822,1237.9822
pay_010487_a2,RuleBasedPolicy,RETRY_NUDGE,2999,0.4092,15.0,1227.1908,1212.1908
pay_010488_a1,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010489_a1,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010490_a2,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010491_a3,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010492_a4,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010493_a1,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010494_a2,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010495_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010496_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010497_a2,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010498_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_010499_a1,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010500_a1,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010501_a2,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010502_a1,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010503_a2,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010504_a3,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010505_a4,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010506_a1,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010507_a2,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010508_a3,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010509_a4,RuleBasedPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_010510_a1,RuleBasedPolicy,RETRY,499,0.157,5.0,78.343,73.343
pay_010511_a1,RuleBasedPolicy,RETRY,499,0.1805,5.0,90.0695,85.0695
pay_010512_a2,RuleBasedPolicy,RETRY,499,0.0521,5.0,25.9979,20.9979
pay_010513_a3,RuleBasedPolicy,RETRY,499,0.068,5.0,33.932,28.932
pay_010514_a1,RuleBasedPolicy,RETRY,499,0.2108,5.0,105.1892,100.1892
pay_010515_a1,RuleBasedPolicy,RETRY,499,0.1541,5.0,76.8959,71.8959
pay_010516_a2,RuleBasedPolicy,RETRY,499,0.1437,5.0,71.7063,66.7063
pay_010517_a3,RuleBasedPolicy,RETRY,499,0.0935,5.0,46.6565,41.6565
pay_010518_a4,RuleBasedPolicy,RETRY,499,0.01,5.0,4.99,-0.01
pay_010519_a1,RuleBasedPolicy,RETRY,499,0.1814,5.0,90.5186,85.5186
pay_010520_a2,RuleBasedPolicy,RETRY,499,0.1171,5.0,58.4329,53.4329
pay_010521_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010522_a2,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010523_a3,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010524_a4,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010525_a1,RuleBasedPolicy,ESCALATE,499,0.0528,250.0,26.3472,-223.6528
pay_010526_a2,RuleBasedPolicy,ESCALATE,499,0.0155,250.0,7.7345,-242.2655
pay_010527_a3,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010528_a1,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010529_a2,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010530_a3,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010531_a4,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
pay_010532_a1,RuleBasedPolicy,ESCALATE,499,0.0667,250.0,33.2833,-216.7167
pay_010533_a2,RuleBasedPolicy,ESCALATE,499,0.01,250.0,4.99,-245.01
