payment_id,natural_recovery_probability,retry_success_probability,nudge_success_probability,escalation_success_probability,net_value_wait,net_value_retry,net_value_nudge,net_value_escalate,incremental_value_retry,incremental_value_nudge,incremental_value_escalate,best_action
pay_028214_a1,0.1497,0.3531,0.2776,0.2066,299.21,700.85,539.97,163.04,401.63,240.76,-136.17,RETRY
pay_028215_a2,0.0602,0.3077,0.1692,0.1183,120.34,610.02,323.3,-13.51,489.68,202.96,-133.85,RETRY
pay_028216_a3,0.01,0.2133,0.1416,0.0117,19.99,421.47,267.98,-226.6,401.48,247.99,-246.59,RETRY
pay_028217_a4,0.01,0.2,0.0439,0.0511,19.99,394.77,72.72,-147.82,374.78,52.73,-167.81,RETRY
pay_028218_a1,0.1268,0.3794,0.2676,0.1576,253.42,753.4,519.98,64.95,499.99,266.56,-188.47,RETRY
pay_028219_a1,0.01,0.0737,0.028,0.01,19.99,142.42,41.03,-230.01,122.43,21.04,-250.0,RETRY
pay_028220_a2,0.01,0.079,0.01,0.01,19.99,152.9,4.99,-230.01,132.91,-15.0,-250.0,RETRY
pay_028221_a1,0.01,0.046,0.01,0.01,19.99,87.04,4.99,-230.01,67.05,-15.0,-250.0,RETRY
pay_028222_a2,0.01,0.0224,0.01,0.01,19.99,39.71,4.99,-230.01,19.72,-15.0,-250.0,RETRY
pay_028223_a1,0.6621,0.7683,0.6712,0.68,3309.89,3835.88,3340.24,3149.09,525.99,30.36,-160.8,RETRY
pay_028224_a2,0.6009,0.7627,0.6069,0.6444,3003.73,3807.73,3018.73,2971.23,804.01,15.0,-32.5,RETRY
pay_028225_a1,0.7982,0.9494,0.7723,0.7962,3990.44,4740.85,3845.5,3730.38,750.41,-144.94,-260.06,RETRY
pay_028226_a1,0.645,0.8154,0.7387,0.6675,3224.43,4071.24,3677.93,3086.82,846.81,453.49,-137.61,RETRY
pay_028227_a1,0.3257,0.7889,0.4089,0.1825,325.38,783.08,393.45,-67.64,457.7,68.07,-393.02,RETRY
pay_028228_a2,0.3228,0.8077,0.416,0.1522,322.5,801.89,400.59,-98.0,479.38,78.08,-420.51,RETRY
pay_028229_a3,0.2213,0.6438,0.3223,0.0869,221.08,638.11,307.0,-163.15,417.03,85.92,-384.23,RETRY
pay_028230_a4,0.1292,0.5584,0.2609,0.01,129.1,552.87,245.64,-240.01,423.78,116.54,-369.11,RETRY
pay_028231_a1,0.3918,0.8446,0.4879,0.2664,391.4,838.79,472.46,16.13,447.4,81.06,-375.27,RETRY
pay_028232_a1,0.1238,0.6251,0.2055,0.01,123.7,619.5,190.26,-240.01,495.8,66.56,-363.71,RETRY
pay_028233_a1,0.1811,0.6539,0.3011,0.0151,180.95,648.2,285.8,-234.96,467.25,104.85,-415.91,RETRY
pay_028234_a2,0.0992,0.5807,0.2102,0.01,99.13,575.1,194.99,-240.01,475.97,95.85,-339.14,RETRY
pay_028235_a3,0.0851,0.5653,0.1692,0.01,85.0,559.78,154.03,-240.01,474.78,69.03,-325.01,RETRY
pay_028236_a1,0.2412,0.7144,0.3529,0.1255,240.97,708.69,337.54,-124.61,467.73,96.57,-365.58,RETRY
pay_028237_a2,0.1883,0.6555,0.2714,0.01,188.07,649.8,256.11,-240.01,461.73,68.04,-428.08,RETRY
pay_028238_a3,0.1271,0.5789,0.2384,0.01,127.01,573.36,223.12,-240.01,446.35,96.1,-367.02,RETRY
pay_028239_a4,0.0151,0.4973,0.1268,0.01,15.09,491.78,111.71,-240.01,476.7,96.62,-255.1,RETRY
pay_028240_a1,0.0459,0.5079,0.1282,0.01,45.83,502.44,113.09,-240.01,456.62,67.26,-285.84,RETRY
pay_028241_a2,0.01,0.41,0.1274,0.01,9.99,404.58,112.27,-240.01,394.59,102.28,-250.0,RETRY
pay_028242_a3,0.01,0.3723,0.01,0.01,9.99,366.95,-5.01,-240.01,356.96,-15.0,-250.0,RETRY
pay_028243_a4,0.01,0.3049,0.01,0.01,9.99,299.56,-5.01,-240.01,289.57,-15.0,-250.0,RETRY
pay_028244_a1,0.0401,0.518,0.136,0.01,40.03,512.52,120.86,-240.01,472.49,80.84,-280.04,RETRY
pay_028245_a1,0.0135,0.4685,0.1221,0.01,13.49,463.03,106.93,-240.01,449.55,93.44,-253.5,RETRY
pay_028246_a2,0.01,0.4561,0.0489,0.01,9.99,450.67,33.88,-240.01,440.68,23.89,-250.0,RETRY
pay_028247_a1,0.01,0.372,0.0121,0.01,9.99,366.64,-2.87,-240.01,356.65,-12.86,-250.0,RETRY
pay_028248_a1,0.3326,0.5008,0.41,0.3777,1662.73,2498.49,2034.81,1638.31,835.75,372.07,-24.43,RETRY
pay_028249_a2,0.2677,0.4752,0.374,0.3219,1338.2,2370.41,1854.69,1359.24,1032.21,516.49,21.04,RETRY
pay_028250_a1,0.2676,0.4554,0.3861,0.3232,1337.93,2271.38,1915.15,1365.47,933.45,577.22,27.54,RETRY
pay_028251_a1,0.2872,0.4925,0.4585,0.3737,1435.83,2456.9,2277.11,1618.07,1021.07,841.29,182.24,RETRY
pay_028252_a2,0.1918,0.3919,0.2662,0.2686,958.66,1954.22,1315.59,1092.7,995.56,356.92,134.04,RETRY
pay_028253_a3,0.1559,0.346,0.2653,0.2172,779.1,1724.61,1311.41,835.9,945.52,532.31,56.81,RETRY
pay_028254_a4,0.069,0.2342,0.164,0.1488,344.81,1165.8,804.78,493.84,820.99,459.97,149.03,RETRY
pay_028255_a1,0.01,0.3474,0.0891,0.0381,19.99,689.5,163.07,-173.92,669.51,143.08,-193.91,RETRY
pay_028256_a1,0.01,0.3352,0.09,0.01,19.99,665.01,164.91,-230.01,645.02,144.92,-250.0,RETRY
pay_028257_a2,0.01,0.2665,0.01,0.01,19.99,527.72,4.99,-230.01,507.73,-15.0,-250.0,RETRY
pay_028258_a1,0.01,0.2815,0.01,0.01,19.99,557.8,4.99,-230.01,537.81,-15.0,-250.0,RETRY
pay_028259_a2,0.01,0.2923,0.0207,0.01,19.99,579.35,26.36,-230.01,559.36,6.37,-250.0,RETRY
pay_028260_a1,0.01,0.2286,0.01,0.01,19.99,451.98,4.99,-230.01,431.99,-15.0,-250.0,RETRY
pay_028261_a2,0.01,0.1666,0.01,0.01,19.99,328.0,4.99,-230.01,308.01,-15.0,-250.0,RETRY
pay_028262_a1,0.01,0.2776,0.0348,0.01,19.99,549.91,54.64,-230.01,529.92,34.65,-250.0,RETRY
pay_028263_a1,0.01,0.3822,0.1079,0.0354,19.99,758.97,200.77,-179.28,738.98,180.78,-199.27,RETRY
pay_028264_a1,0.3502,0.7963,0.4853,0.3009,1750.46,3975.81,2410.97,1254.11,2225.35,660.51,-496.36,RETRY
pay_028265_a1,0.0988,0.5112,0.2924,0.0824,493.8,2550.27,1446.88,162.15,2056.46,953.08,-331.66,RETRY
pay_028266_a2,0.067,0.4883,0.2182,0.01,334.99,2436.08,1075.83,-200.01,2101.09,740.85,-535.0,RETRY
pay_028267_a1,0.1533,0.5881,0.3255,0.124,766.48,2934.78,1611.98,370.08,2168.31,845.5,-396.39,RETRY
pay_028268_a2,0.1071,0.5199,0.2785,0.0825,535.3,2593.76,1377.41,162.61,2058.46,842.1,-372.7,RETRY
pay_028269_a1,0.038,0.465,0.2185,0.01,189.86,2319.3,1077.15,-200.01,2129.44,887.29,-389.87,RETRY
pay_028270_a2,0.01,0.4271,0.1855,0.01,49.99,2129.99,912.16,-200.01,2080.0,862.17,-250.0,RETRY
pay_028271_a3,0.01,0.2871,0.0968,0.01,49.99,1430.2,469.01,-200.01,1380.21,419.02,-250.0,RETRY
pay_028272_a4,0.01,0.2669,0.01,0.01,49.99,1329.17,34.99,-200.01,1279.18,-15.0,-250.0,RETRY
pay_028273_a1,0.116,0.5176,0.26,0.0529,579.97,2582.41,1284.59,14.63,2002.44,704.62,-565.34,RETRY
pay_028274_a2,0.0649,0.4863,0.2343,0.0515,324.54,2426.22,1156.11,7.28,2101.68,831.58,-317.26,RETRY
pay_028275_a3,0.01,0.3501,0.068,0.01,49.99,1745.05,325.17,-200.01,1695.06,275.18,-250.0,RETRY
pay_028276_a4,0.01,0.3414,0.0998,0.01,49.99,1701.79,483.86,-200.01,1651.8,433.87,-250.0,RETRY
pay_028277_a1,0.1495,0.5555,0.3393,0.0698,747.51,2771.83,1681.19,99.12,2024.32,933.68,-648.39,RETRY
pay_028278_a1,0.9153,0.9792,0.9894,0.8888,1371.98,1462.76,1468.13,1082.24,90.77,96.15,-289.75,NUDGE
pay_028279_a2,0.8241,0.9335,0.8653,0.8093,1235.29,1394.32,1282.08,963.16,159.03,46.79,-272.13,RETRY
pay_028280_a1,0.01,0.0184,0.01,0.01,29.99,50.25,14.99,-220.01,20.26,-15.0,-250.0,RETRY
pay_028281_a1,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028282_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028283_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028284_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028285_a1,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028286_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028287_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028288_a1,0.01,0.1023,0.0162,0.01,29.99,301.93,33.45,-220.01,271.94,3.46,-250.0,RETRY
pay_028289_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028290_a1,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028291_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028292_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028293_a1,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028294_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028295_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028296_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028297_a1,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028298_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028299_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028300_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_028301_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028302_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028303_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028304_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028305_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028306_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028307_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028308_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028309_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028310_a3,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028311_a4,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028312_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028313_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028314_a3,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028315_a4,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028316_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028317_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028318_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028319_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028320_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028321_a3,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028322_a4,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028323_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028324_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028325_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028326_a1,0.0523,0.2496,0.2002,0.1056,78.36,369.13,285.15,-91.74,290.77,206.79,-170.11,RETRY
pay_028327_a2,0.01,0.1911,0.1312,0.0405,14.99,281.46,181.69,-189.33,266.47,166.7,-204.32,RETRY
pay_028328_a1,0.0208,0.2122,0.1246,0.0425,31.14,313.08,171.73,-186.33,281.94,140.59,-217.47,RETRY
pay_028329_a1,0.01,0.1621,0.0243,0.01,14.99,238.01,21.37,-235.01,223.02,6.38,-250.0,RETRY
pay_028330_a2,0.01,0.0773,0.01,0.01,14.99,110.92,-0.01,-235.01,95.93,-15.0,-250.0,RETRY
pay_028331_a3,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028332_a1,0.01,0.1036,0.0373,0.01,14.99,150.23,40.92,-235.01,135.24,25.93,-250.0,RETRY
pay_028333_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028334_a3,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028335_a4,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028336_a1,0.01,0.0805,0.0105,0.01,14.99,115.66,0.81,-235.01,100.67,-14.18,-250.0,RETRY
pay_028337_a2,0.01,0.0544,0.01,0.01,14.99,76.52,-0.01,-235.01,61.53,-15.0,-250.0,RETRY
pay_028338_a1,0.0709,0.2764,0.2386,0.1179,106.25,409.37,342.67,-73.28,303.13,236.43,-179.53,RETRY
pay_028339_a1,0.0202,0.2107,0.1591,0.0768,30.32,310.8,223.52,-134.8,280.48,193.2,-165.13,RETRY
pay_028340_a2,0.01,0.1048,0.0452,0.01,14.99,152.11,52.74,-235.01,137.12,37.75,-250.0,RETRY
pay_028341_a3,0.01,0.0369,0.01,0.01,14.99,50.38,-0.01,-235.01,35.39,-15.0,-250.0,RETRY
pay_028342_a1,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028343_a2,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028344_a3,0.01,0.01,0.01,0.01,14.99,9.99,-0.01,-235.01,-5.0,-15.0,-250.0,WAIT
pay_028345_a1,0.01,0.1517,0.0408,0.01,14.99,222.45,46.23,-235.01,207.46,31.24,-250.0,RETRY
pay_028346_a2,0.01,0.0848,0.0287,0.01,14.99,122.05,27.97,-235.01,107.06,12.98,-250.0,RETRY
pay_028347_a1,0.0609,0.1962,0.2388,0.2086,60.86,191.03,223.53,-41.56,130.17,162.67,-102.42,NUDGE
pay_028348_a2,0.0225,0.1039,0.2135,0.1341,22.44,98.78,198.3,-116.03,76.34,175.85,-138.47,NUDGE
pay_028349_a1,0.1779,0.3158,0.3605,0.28,177.72,310.45,345.15,29.73,132.72,167.42,-148.0,NUDGE
pay_028350_a2,0.114,0.2506,0.269,0.2251,113.86,245.37,253.7,-25.08,131.51,139.84,-138.94,NUDGE
pay_028351_a3,0.0451,0.1262,0.2343,0.1711,45.06,121.11,219.11,-79.1,76.04,174.04,-124.16,NUDGE
pay_028352_a1,0.01,0.0941,0.1271,0.1033,9.99,88.96,111.99,-146.79,78.97,102.0,-156.78,NUDGE
pay_028353_a2,0.01,0.0567,0.1138,0.0461,9.99,51.6,98.66,-203.9,41.61,88.67,-213.89,NUDGE
pay_028354_a3,0.01,0.01,0.0212,0.01,9.99,4.99,6.19,-240.01,-5.0,-3.8,-250.0,WAIT
pay_028355_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028356_a1,0.01,0.0722,0.1508,0.0778,9.99,67.17,135.62,-172.32,57.18,125.63,-182.31,NUDGE
pay_028357_a1,0.0615,0.1565,0.2475,0.1743,61.46,151.3,232.24,-75.88,89.83,170.77,-137.34,NUDGE
pay_028358_a1,0.0745,0.2022,0.2522,0.1659,74.38,196.96,236.91,-84.29,122.59,162.53,-158.67,NUDGE
pay_028359_a2,0.01,0.1001,0.1493,0.1044,9.99,95.01,134.12,-145.67,85.02,124.13,-155.66,NUDGE
pay_028360_a3,0.01,0.0673,0.1051,0.0805,9.99,62.22,89.99,-169.59,52.23,80.0,-179.58,NUDGE
pay_028361_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028362_a1,0.7328,0.7454,0.7709,0.749,2197.73,2230.55,2296.79,1996.21,32.82,99.06,-201.52,NUDGE
pay_028363_a1,0.8208,0.8256,0.8422,0.8353,2461.6,2470.94,2510.71,2254.97,9.34,49.11,-206.63,NUDGE
pay_028364_a2,0.7624,0.804,0.7988,0.7632,2286.51,2406.08,2380.71,2038.81,119.57,94.2,-247.7,RETRY
pay_028365_a1,0.7081,0.7124,0.7572,0.7636,2123.48,2131.53,2255.95,2040.09,8.05,132.47,-83.39,NUDGE
pay_028366_a1,0.1571,0.3153,0.1699,0.152,471.26,940.63,494.49,205.97,469.37,23.23,-265.3,RETRY
pay_028367_a1,0.136,0.2974,0.0998,0.1568,407.73,886.99,284.27,220.32,479.26,-123.46,-187.41,RETRY
pay_028368_a2,0.1078,0.3103,0.0805,0.0967,323.32,925.69,226.47,39.86,602.37,-96.85,-283.47,RETRY
pay_028369_a3,0.0468,0.1912,0.01,0.0585,140.48,568.31,14.99,-74.6,427.82,-125.49,-215.08,RETRY
pay_028370_a1,0.0778,0.229,0.0579,0.1138,233.25,681.85,158.73,91.28,448.61,-74.52,-141.97,RETRY
pay_028371_a2,0.0178,0.19,0.0283,0.01,53.4,564.89,69.92,-220.01,511.49,16.53,-273.41,RETRY
pay_028372_a1,0.1028,0.2267,0.0666,0.1136,308.38,674.97,184.86,90.83,366.59,-123.52,-217.55,RETRY
pay_028373_a2,0.0277,0.1882,0.01,0.0475,82.97,559.54,14.99,-107.47,476.57,-67.98,-190.44,RETRY
pay_028374_a3,0.01,0.1714,0.01,0.01,29.99,508.94,14.99,-220.01,478.95,-15.0,-250.0,RETRY
pay_028375_a1,0.1384,0.3221,0.1367,0.131,415.15,961.05,395.07,142.9,545.9,-20.08,-272.25,RETRY
pay_028376_a1,0.01,0.1374,0.01,0.01,29.99,407.05,14.99,-220.01,377.06,-15.0,-250.0,RETRY
pay_028377_a1,0.1382,0.6566,0.3245,0.0678,110.43,519.59,244.24,-195.82,409.16,133.81,-306.24,RETRY
pay_028378_a2,0.0582,0.5427,0.2469,0.0124,46.47,428.61,182.25,-240.12,382.14,135.78,-286.59,RETRY
pay_028379_a3,0.0498,0.5553,0.2025,0.01,39.78,438.68,146.8,-242.01,398.89,107.01,-281.79,RETRY
pay_028380_a1,0.0898,0.5702,0.2603,0.0343,71.78,450.61,193.0,-222.56,378.83,121.22,-294.34,RETRY
pay_028381_a2,0.0551,0.5521,0.2329,0.01,44.03,436.17,171.1,-242.01,392.13,127.06,-286.04,RETRY
pay_028382_a3,0.01,0.4944,0.18,0.01,7.99,389.99,128.84,-242.01,382.0,120.85,-250.0,RETRY
pay_028383_a1,0.7813,0.8935,0.7614,0.7225,3905.67,4461.73,3791.12,3361.95,556.06,-114.56,-543.73,RETRY
pay_028384_a1,0.2925,0.5917,0.2084,0.2547,145.94,290.26,88.99,-122.9,144.31,-56.95,-268.84,RETRY
pay_028385_a2,0.2701,0.5596,0.213,0.2097,134.8,274.25,91.26,-145.36,139.45,-43.53,-280.15,RETRY
pay_028386_a3,0.1792,0.4778,0.1049,0.1384,89.44,233.42,37.33,-180.94,143.98,-52.11,-270.38,RETRY
pay_028387_a1,0.2333,0.5317,0.1666,0.1835,116.42,260.31,68.13,-158.41,143.89,-48.3,-274.84,RETRY
pay_028388_a2,0.1434,0.4073,0.0899,0.098,71.54,198.23,29.87,-201.08,126.69,-41.67,-272.61,RETRY
pay_028389_a3,0.14,0.3729,0.0685,0.0976,69.86,181.06,19.17,-201.31,111.2,-50.68,-271.17,RETRY
pay_028390_a4,0.0267,0.3407,0.01,0.01,13.32,164.99,-10.01,-245.01,151.68,-23.33,-258.33,RETRY
pay_028391_a1,0.2798,0.5475,0.2443,0.2495,139.62,268.21,106.88,-125.51,128.59,-32.73,-265.12,RETRY
pay_028392_a1,0.2811,0.5522,0.2359,0.2339,140.25,270.53,102.72,-133.29,130.28,-37.54,-273.54,RETRY
pay_028393_a1,0.2711,0.5572,0.2466,0.2336,135.3,273.04,108.04,-133.46,137.74,-27.26,-268.76,RETRY
pay_028394_a2,0.19,0.5029,0.1034,0.1492,94.83,245.93,36.58,-175.55,151.1,-58.25,-270.38,RETRY
pay_028395_a3,0.128,0.4207,0.1005,0.0786,63.86,204.93,35.15,-210.77,141.07,-28.71,-274.63,RETRY
pay_028396_a1,0.2822,0.5572,0.3558,0.25,281.95,551.66,340.49,-0.26,269.71,58.53,-282.21,RETRY
pay_028397_a1,0.3108,0.6028,0.3595,0.2556,310.46,597.21,344.19,5.3,286.75,33.73,-305.17,RETRY
pay_028398_a2,0.2496,0.5244,0.3474,0.1688,249.38,518.85,332.01,-81.34,269.47,82.64,-330.72,RETRY
pay_028399_a1,0.3084,0.6101,0.4087,0.279,308.04,604.46,393.34,28.76,296.41,85.29,-279.28,RETRY
pay_028400_a2,0.2116,0.5173,0.3269,0.1556,211.36,511.75,311.55,-94.56,300.39,100.19,-305.92,RETRY
pay_028401_a3,0.1494,0.4646,0.1926,0.0819,149.22,459.13,177.4,-168.18,309.91,28.18,-317.4,RETRY
pay_028402_a4,0.0543,0.3566,0.1701,0.01,54.24,351.22,154.97,-240.01,296.98,100.72,-294.25,RETRY
pay_028403_a1,0.0573,0.0339,0.1599,0.1741,28.57,11.92,64.77,-163.11,-16.65,36.2,-191.68,NUDGE
pay_028404_a2,0.0763,0.0545,0.1971,0.128,38.08,22.18,83.33,-186.11,-15.9,45.25,-224.19,NUDGE
pay_028405_a1,0.2321,0.3048,0.2759,0.2665,231.85,299.51,260.59,16.23,67.66,28.74,-215.62,RETRY
pay_028406_a1,0.1275,0.1788,0.1419,0.195,127.34,173.62,126.76,-55.24,46.28,-0.58,-182.58,RETRY
pay_028407_a2,0.0419,0.1623,0.0451,0.0984,41.86,157.12,30.09,-151.7,115.26,-11.77,-193.56,RETRY
pay_028408_a3,0.01,0.075,0.01,0.0654,9.99,69.88,-5.01,-184.67,59.89,-15.0,-194.66,RETRY
pay_028409_a1,0.1889,0.301,0.2346,0.2515,188.73,295.69,219.38,1.21,106.96,30.65,-187.53,RETRY
pay_028410_a2,0.1113,0.2009,0.1433,0.1736,111.17,195.65,128.2,-76.54,84.48,17.03,-187.71,RETRY
pay_028411_a3,0.0928,0.1771,0.1029,0.1881,92.68,171.94,87.78,-62.1,79.26,-4.9,-154.78,RETRY
pay_028412_a4,0.01,0.0921,0.01,0.0324,9.99,86.96,-5.01,-217.68,76.97,-15.0,-227.67,RETRY
pay_028413_a1,0.3756,0.6445,0.5489,0.3388,1126.52,1928.0,1631.08,765.95,801.48,504.56,-360.57,RETRY
pay_028414_a2,0.3235,0.6022,0.4923,0.3138,970.15,1801.05,1461.48,691.2,830.9,491.33,-278.95,RETRY
pay_028415_a1,0.4849,0.8018,0.6885,0.4935,1454.31,2399.45,2049.67,1229.94,945.14,595.36,-224.37,RETRY
pay_028416_a2,0.399,0.6824,0.6091,0.4028,1196.72,2041.4,1811.65,957.92,844.68,614.93,-238.81,RETRY
pay_028417_a3,0.3433,0.6299,0.4998,0.3497,1029.49,1884.05,1483.8,798.68,854.57,454.31,-230.81,RETRY
pay_028418_a4,0.2742,0.5771,0.4216,0.2795,822.34,1725.84,1249.41,588.35,903.5,427.07,-233.99,RETRY
pay_028419_a1,0.2179,0.6455,0.3658,0.1942,108.71,317.08,167.53,-153.11,208.37,58.82,-261.83,RETRY
pay_028420_a2,0.1456,0.5274,0.2533,0.0619,72.67,258.19,111.39,-219.1,185.51,38.72,-291.78,RETRY
pay_028421_a1,0.4647,0.4662,0.3809,0.4794,231.89,227.65,175.07,-10.79,-4.25,-56.83,-242.68,WAIT
pay_028422_a1,0.4312,0.4518,0.404,0.4276,215.17,220.47,186.62,-36.65,5.3,-28.55,-251.82,RETRY
pay_028423_a2,0.365,0.3857,0.3155,0.3528,182.11,187.46,142.43,-73.95,5.34,-39.68,-256.06,RETRY
pay_028424_a3,0.2802,0.2834,0.2291,0.29,139.84,136.39,99.33,-105.31,-3.45,-40.5,-245.15,WAIT
pay_028425_a4,0.2151,0.2485,0.1307,0.2093,107.31,118.99,50.23,-145.58,11.68,-57.09,-252.89,RETRY
pay_028426_a1,0.0829,0.2569,0.1551,0.0903,66.25,200.24,108.92,-177.83,133.99,42.67,-244.09,RETRY
pay_028427_a2,0.052,0.2215,0.1428,0.0883,41.56,171.98,99.13,-179.45,130.42,57.56,-221.02,RETRY
pay_028428_a1,0.122,0.3116,0.213,0.138,97.5,243.94,155.17,-139.73,146.44,57.67,-237.23,RETRY
pay_028429_a2,0.0547,0.2247,0.1289,0.0798,43.69,174.57,87.99,-186.22,130.88,44.29,-229.91,RETRY
pay_028430_a3,0.01,0.1541,0.0806,0.01,7.99,118.1,49.39,-242.01,110.11,41.4,-250.0,RETRY
pay_028431_a4,0.01,0.0362,0.01,0.01,7.99,23.91,-7.01,-242.01,15.92,-15.0,-250.0,RETRY
