payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,dynamic_success_rate,days_active
pay_020810_a1,cyc_002075_008,cust_002075,sub_002075,999,wallet,authentication_failure,1,10,0.412,772
pay_020811_a1,cyc_002076_005,cust_002076,sub_002076,499,card,authentication_failure,1,6,0.538,335
pay_020812_a2,cyc_002076_005,cust_002076,sub_002076,499,card,authentication_failure,2,6,0.538,335
pay_020813_a3,cyc_002076_005,cust_002076,sub_002076,499,card,authentication_failure,3,6,0.538,335
pay_020814_a1,cyc_002076_006,cust_002076,sub_002076,499,card,bank_decline,1,7,0.5,365
pay_020815_a2,cyc_002076_006,cust_002076,sub_002076,499,card,bank_decline,2,7,0.5,365
pay_020816_a3,cyc_002076_006,cust_002076,sub_002076,499,card,bank_decline,3,7,0.5,365
pay_020817_a1,cyc_002076_007,cust_002076,sub_002076,499,card,authentication_failure,1,8,0.467,395
pay_020818_a2,cyc_002076_007,cust_002076,sub_002076,499,card,authentication_failure,2,8,0.467,395
pay_020819_a3,cyc_002076_007,cust_002076,sub_002076,499,card,authentication_failure,3,8,0.467,395
pay_020820_a1,cyc_002076_008,cust_002076,sub_002076,499,card,authentication_failure,1,9,0.438,425
pay_020821_a2,cyc_002076_008,cust_002076,sub_002076,499,card,authentication_failure,2,9,0.438,425
pay_020822_a3,cyc_002076_008,cust_002076,sub_002076,499,card,authentication_failure,3,9,0.438,425
pay_020823_a4,cyc_002076_008,cust_002076,sub_002076,499,card,authentication_failure,4,9,0.438,425
pay_020824_a1,cyc_002076_009,cust_002076,sub_002076,499,card,bank_decline,1,10,0.412,455
pay_020825_a2,cyc_002076_009,cust_002076,sub_002076,499,card,bank_decline,2,10,0.412,455
pay_020826_a1,cyc_002077_003,cust_002077,sub_002077,799,wallet,insufficient_funds,1,1,0.875,600
pay_020827_a2,cyc_002077_003,cust_002077,sub_002077,799,wallet,insufficient_funds,2,1,0.875,600
pay_020828_a1,cyc_002078_002,cust_002078,sub_002078,799,card,temporary_bank_issue,1,6,0.455,943
pay_020829_a1,cyc_002078_003,cust_002078,sub_002078,799,card,bank_decline,1,7,0.417,973
pay_020830_a2,cyc_002078_003,cust_002078,sub_002078,799,card,bank_decline,2,7,0.417,973
pay_020831_a1,cyc_002078_004,cust_002078,sub_002078,799,card,insufficient_funds,1,8,0.385,1003
pay_020832_a1,cyc_002078_005,cust_002078,sub_002078,799,card,bank_decline,1,9,0.357,1033
pay_020833_a1,cyc_002078_007,cust_002078,sub_002078,799,card,insufficient_funds,1,10,0.375,1093
pay_020834_a1,cyc_002078_008,cust_002078,sub_002078,799,card,expired_card,1,11,0.353,1123
pay_020835_a1,cyc_002078_009,cust_002078,sub_002078,799,card,insufficient_funds,1,12,0.333,1153
pay_020836_a2,cyc_002078_009,cust_002078,sub_002078,799,card,insufficient_funds,2,12,0.333,1153
pay_020837_a3,cyc_002078_009,cust_002078,sub_002078,799,card,insufficient_funds,3,12,0.333,1153
pay_020838_a4,cyc_002078_009,cust_002078,sub_002078,799,card,insufficient_funds,4,12,0.333,1153
pay_020839_a1,cyc_002078_012,cust_002078,sub_002078,799,card,temporary_bank_issue,1,13,0.381,1243
pay_020840_a1,cyc_002079_001,cust_002079,sub_002079,1499,wallet,bank_decline,1,2,0.667,685
pay_020841_a1,cyc_002079_003,cust_002079,sub_002079,1499,wallet,authentication_failure,1,3,0.625,745
pay_020842_a2,cyc_002079_003,cust_002079,sub_002079,1499,wallet,authentication_failure,2,3,0.625,745
pay_020843_a3,cyc_002079_003,cust_002079,sub_002079,1499,wallet,authentication_failure,3,3,0.625,745
pay_020844_a4,cyc_002079_003,cust_002079,sub_002079,1499,wallet,authentication_failure,4,3,0.625,745
pay_020845_a1,cyc_002079_006,cust_002079,sub_002079,1499,wallet,insufficient_funds,1,4,0.636,835
pay_020846_a2,cyc_002079_006,cust_002079,sub_002079,1499,wallet,insufficient_funds,2,4,0.636,835
pay_020847_a1,cyc_002079_009,cust_002079,sub_002079,1499,wallet,insufficient_funds,1,5,0.643,925
pay_020848_a2,cyc_002079_009,cust_002079,sub_002079,1499,wallet,insufficient_funds,2,5,0.643,925
pay_020849_a3,cyc_002079_009,cust_002079,sub_002079,1499,wallet,insufficient_funds,3,5,0.643,925
pay_020850_a1,cyc_002079_010,cust_002079,sub_002079,1499,wallet,temporary_bank_issue,1,6,0.6,955
pay_020851_a1,cyc_002079_012,cust_002079,sub_002079,1499,wallet,bank_decline,1,7,0.588,1015
pay_020852_a2,cyc_002079_012,cust_002079,sub_002079,1499,wallet,bank_decline,2,7,0.588,1015
pay_020853_a1,cyc_002081_009,cust_002081,sub_002081,1499,netbanking,bank_decline,1,0,1.0,1008
pay_020854_a2,cyc_002081_009,cust_002081,sub_002081,1499,netbanking,bank_decline,2,0,1.0,1008
pay_020855_a3,cyc_002081_009,cust_002081,sub_002081,1499,netbanking,bank_decline,3,0,1.0,1008
pay_020856_a4,cyc_002081_009,cust_002081,sub_002081,1499,netbanking,bank_decline,4,0,1.0,1008
pay_020857_a1,cyc_002082_002,cust_002082,sub_002082,999,upi,insufficient_funds,1,5,0.5,591
pay_020858_a1,cyc_002082_004,cust_002082,sub_002082,999,upi,insufficient_funds,1,6,0.5,651
pay_020859_a2,cyc_002082_004,cust_002082,sub_002082,999,upi,insufficient_funds,2,6,0.5,651
pay_020860_a3,cyc_002082_004,cust_002082,sub_002082,999,upi,insufficient_funds,3,6,0.5,651
pay_020861_a4,cyc_002082_004,cust_002082,sub_002082,999,upi,insufficient_funds,4,6,0.5,651
pay_020862_a1,cyc_002082_005,cust_002082,sub_002082,999,upi,insufficient_funds,1,7,0.462,681
pay_020863_a2,cyc_002082_005,cust_002082,sub_002082,999,upi,insufficient_funds,2,7,0.462,681
pay_020864_a3,cyc_002082_005,cust_002082,sub_002082,999,upi,insufficient_funds,3,7,0.462,681
pay_020865_a4,cyc_002082_005,cust_002082,sub_002082,999,upi,insufficient_funds,4,7,0.462,681
pay_020866_a1,cyc_002082_007,cust_002082,sub_002082,999,upi,authentication_failure,1,8,0.467,741
pay_020867_a1,cyc_002082_008,cust_002082,sub_002082,999,upi,bank_decline,1,9,0.438,771
pay_020868_a2,cyc_002082_008,cust_002082,sub_002082,999,upi,bank_decline,2,9,0.438,771
pay_020869_a3,cyc_002082_008,cust_002082,sub_002082,999,upi,bank_decline,3,9,0.438,771
pay_020870_a4,cyc_002082_008,cust_002082,sub_002082,999,upi,bank_decline,4,9,0.438,771
pay_020871_a1,cyc_002082_009,cust_002082,sub_002082,999,upi,insufficient_funds,1,10,0.412,801
pay_020872_a2,cyc_002082_009,cust_002082,sub_002082,999,upi,insufficient_funds,2,10,0.412,801
pay_020873_a3,cyc_002082_009,cust_002082,sub_002082,999,upi,insufficient_funds,3,10,0.412,801
pay_020874_a4,cyc_002082_009,cust_002082,sub_002082,999,upi,insufficient_funds,4,10,0.412,801
pay_020875_a1,cyc_002082_010,cust_002082,sub_002082,999,upi,bank_decline,1,11,0.389,831
pay_020876_a2,cyc_002082_010,cust_002082,sub_002082,999,upi,bank_decline,2,11,0.389,831
pay_020877_a3,cyc_002082_010,cust_002082,sub_002082,999,upi,bank_decline,3,11,0.389,831
pay_020878_a4,cyc_002082_010,cust_002082,sub_002082,999,upi,bank_decline,4,11,0.389,831
pay_020879_a1,cyc_002082_011,cust_002082,sub_002082,999,upi,authentication_failure,1,12,0.368,861
pay_020880_a1,cyc_002083_001,cust_002083,sub_002083,499,upi,temporary_bank_issue,1,1,0.833,871
pay_020881_a2,cyc_002083_001,cust_002083,sub_002083,499,upi,temporary_bank_issue,2,1,0.833,871
pay_020882_a1,cyc_002083_003,cust_002083,sub_002083,499,upi,network_error,1,2,0.75,931
pay_020883_a2,cyc_002083_003,cust_002083,sub_002083,499,upi,network_error,2,2,0.75,931
pay_020884_a1,cyc_002083_005,cust_002083,sub_002083,499,upi,bank_decline,1,3,0.7,991
pay_020885_a2,cyc_002083_005,cust_002083,sub_002083,499,upi,bank_decline,2,3,0.7,991
pay_020886_a1,cyc_002083_006,cust_002083,sub_002083,499,upi,bank_decline,1,4,0.636,1021
pay_020887_a1,cyc_002083_008,cust_002083,sub_002083,499,upi,expired_card,1,5,0.615,1081
pay_020888_a1,cyc_002083_012,cust_002083,sub_002083,499,upi,insufficient_funds,1,6,0.647,1201
pay_020889_a2,cyc_002083_012,cust_002083,sub_002083,499,upi,insufficient_funds,2,6,0.647,1201
pay_020890_a3,cyc_002083_012,cust_002083,sub_002083,499,upi,insufficient_funds,3,6,0.647,1201
pay_020891_a4,cyc_002083_012,cust_002083,sub_002083,499,upi,insufficient_funds,4,6,0.647,1201
pay_020892_a1,cyc_002084_003,cust_002084,sub_002084,499,upi,network_error,1,3,0.667,171
pay_020893_a1,cyc_002084_004,cust_002084,sub_002084,499,upi,authentication_failure,1,4,0.6,201
pay_020894_a1,cyc_002084_006,cust_002084,sub_002084,499,upi,insufficient_funds,1,5,0.583,261
pay_020895_a2,cyc_002084_006,cust_002084,sub_002084,499,upi,insufficient_funds,2,5,0.583,261
pay_020896_a1,cyc_002084_010,cust_002084,sub_002084,499,upi,authentication_failure,1,6,0.625,381
pay_020897_a1,cyc_002084_011,cust_002084,sub_002084,499,upi,bank_decline,1,7,0.588,411
pay_020898_a2,cyc_002084_011,cust_002084,sub_002084,499,upi,bank_decline,2,7,0.588,411
pay_020899_a1,cyc_002084_012,cust_002084,sub_002084,499,upi,bank_decline,1,8,0.556,441
pay_020900_a2,cyc_002084_012,cust_002084,sub_002084,499,upi,bank_decline,2,8,0.556,441
pay_020901_a1,cyc_002085_009,cust_002085,sub_002085,999,netbanking,bank_decline,1,5,0.737,590
pay_020902_a2,cyc_002085_009,cust_002085,sub_002085,999,netbanking,bank_decline,2,5,0.737,590
pay_020903_a3,cyc_002085_009,cust_002085,sub_002085,999,netbanking,bank_decline,3,5,0.737,590
pay_020904_a4,cyc_002085_009,cust_002085,sub_002085,999,netbanking,bank_decline,4,5,0.737,590
pay_020905_a1,cyc_002086_001,cust_002086,sub_002086,799,card,insufficient_funds,1,4,0.429,809
pay_020906_a2,cyc_002086_001,cust_002086,sub_002086,799,card,insufficient_funds,2,4,0.429,809
pay_020907_a1,cyc_002086_002,cust_002086,sub_002086,799,card,expired_card,1,5,0.375,839
pay_020908_a1,cyc_002086_003,cust_002086,sub_002086,799,card,temporary_bank_issue,1,6,0.333,869
pay_020909_a2,cyc_002086_003,cust_002086,sub_002086,799,card,temporary_bank_issue,2,6,0.333,869
pay_020910_a3,cyc_002086_003,cust_002086,sub_002086,799,card,temporary_bank_issue,3,6,0.333,869
pay_020911_a4,cyc_002086_003,cust_002086,sub_002086,799,card,temporary_bank_issue,4,6,0.333,869
pay_020912_a1,cyc_002086_004,cust_002086,sub_002086,799,card,bank_decline,1,7,0.3,899
pay_020913_a1,cyc_002086_007,cust_002086,sub_002086,799,card,expired_card,1,8,0.385,989
pay_020914_a1,cyc_002088_001,cust_002088,sub_002088,1999,upi,authentication_failure,1,3,0.625,593
pay_020915_a1,cyc_002088_003,cust_002088,sub_002088,1999,upi,bank_decline,1,4,0.6,653
pay_020916_a2,cyc_002088_003,cust_002088,sub_002088,1999,upi,bank_decline,2,4,0.6,653
pay_020917_a1,cyc_002088_004,cust_002088,sub_002088,1999,upi,expired_card,1,5,0.545,683
pay_020918_a1,cyc_002088_006,cust_002088,sub_002088,1999,upi,temporary_bank_issue,1,6,0.538,743
pay_020919_a2,cyc_002088_006,cust_002088,sub_002088,1999,upi,temporary_bank_issue,2,6,0.538,743
pay_020920_a3,cyc_002088_006,cust_002088,sub_002088,1999,upi,temporary_bank_issue,3,6,0.538,743
pay_020921_a4,cyc_002088_006,cust_002088,sub_002088,1999,upi,temporary_bank_issue,4,6,0.538,743
pay_020922_a1,cyc_002088_007,cust_002088,sub_002088,1999,upi,network_error,1,7,0.5,773
pay_020923_a2,cyc_002088_007,cust_002088,sub_002088,1999,upi,network_error,2,7,0.5,773
pay_020924_a1,cyc_002088_008,cust_002088,sub_002088,1999,upi,expired_card,1,8,0.467,803
pay_020925_a2,cyc_002088_008,cust_002088,sub_002088,1999,upi,expired_card,2,8,0.467,803
pay_020926_a3,cyc_002088_008,cust_002088,sub_002088,1999,upi,expired_card,3,8,0.467,803
pay_020927_a4,cyc_002088_008,cust_002088,sub_002088,1999,upi,expired_card,4,8,0.467,803
pay_020928_a1,cyc_002089_001,cust_002089,sub_002089,1499,upi,insufficient_funds,1,6,0.333,618
pay_020929_a2,cyc_002089_001,cust_002089,sub_002089,1499,upi,insufficient_funds,2,6,0.333,618
pay_020930_a3,cyc_002089_001,cust_002089,sub_002089,1499,upi,insufficient_funds,3,6,0.333,618
pay_020931_a1,cyc_002089_003,cust_002089,sub_002089,1499,upi,network_error,1,7,0.364,678
pay_020932_a2,cyc_002089_003,cust_002089,sub_002089,1499,upi,network_error,2,7,0.364,678
pay_020933_a1,cyc_002089_005,cust_002089,sub_002089,1499,upi,insufficient_funds,1,8,0.385,738
pay_020934_a1,cyc_002089_007,cust_002089,sub_002089,1499,upi,insufficient_funds,1,9,0.4,798
pay_020935_a2,cyc_002089_007,cust_002089,sub_002089,1499,upi,insufficient_funds,2,9,0.4,798
pay_020936_a3,cyc_002089_007,cust_002089,sub_002089,1499,upi,insufficient_funds,3,9,0.4,798
pay_020937_a4,cyc_002089_007,cust_002089,sub_002089,1499,upi,insufficient_funds,4,9,0.4,798
pay_020938_a1,cyc_002089_009,cust_002089,sub_002089,1499,upi,expired_card,1,10,0.412,858
pay_020939_a2,cyc_002089_009,cust_002089,sub_002089,1499,upi,expired_card,2,10,0.412,858
pay_020940_a3,cyc_002089_009,cust_002089,sub_002089,1499,upi,expired_card,3,10,0.412,858
pay_020941_a4,cyc_002089_009,cust_002089,sub_002089,1499,upi,expired_card,4,10,0.412,858
pay_020942_a1,cyc_002089_011,cust_002089,sub_002089,1499,upi,network_error,1,11,0.421,918
pay_020943_a1,cyc_002089_012,cust_002089,sub_002089,1499,upi,bank_decline,1,12,0.4,948
pay_020944_a2,cyc_002089_012,cust_002089,sub_002089,1499,upi,bank_decline,2,12,0.4,948
pay_020945_a1,cyc_002090_001,cust_002090,sub_002090,1499,upi,bank_decline,1,5,0.444,762
pay_020946_a1,cyc_002090_002,cust_002090,sub_002090,1499,upi,insufficient_funds,1,6,0.4,792
pay_020947_a2,cyc_002090_002,cust_002090,sub_002090,1499,upi,insufficient_funds,2,6,0.4,792
pay_020948_a1,cyc_002090_003,cust_002090,sub_002090,1499,upi,insufficient_funds,1,7,0.364,822
pay_020949_a2,cyc_002090_003,cust_002090,sub_002090,1499,upi,insufficient_funds,2,7,0.364,822
pay_020950_a1,cyc_002090_004,cust_002090,sub_002090,1499,upi,insufficient_funds,1,8,0.333,852
pay_020951_a2,cyc_002090_004,cust_002090,sub_002090,1499,upi,insufficient_funds,2,8,0.333,852
pay_020952_a3,cyc_002090_004,cust_002090,sub_002090,1499,upi,insufficient_funds,3,8,0.333,852
pay_020953_a1,cyc_002090_005,cust_002090,sub_002090,1499,upi,authentication_failure,1,9,0.308,882
pay_020954_a2,cyc_002090_005,cust_002090,sub_002090,1499,upi,authentication_failure,2,9,0.308,882
pay_020955_a3,cyc_002090_005,cust_002090,sub_002090,1499,upi,authentication_failure,3,9,0.308,882
pay_020956_a4,cyc_002090_005,cust_002090,sub_002090,1499,upi,authentication_failure,4,9,0.308,882
pay_020957_a1,cyc_002090_007,cust_002090,sub_002090,1499,upi,bank_decline,1,10,0.333,942
pay_020958_a2,cyc_002090_007,cust_002090,sub_002090,1499,upi,bank_decline,2,10,0.333,942
pay_020959_a3,cyc_002090_007,cust_002090,sub_002090,1499,upi,bank_decline,3,10,0.333,942
pay_020960_a4,cyc_002090_007,cust_002090,sub_002090,1499,upi,bank_decline,4,10,0.333,942
pay_020961_a1,cyc_002090_009,cust_002090,sub_002090,1499,upi,bank_decline,1,11,0.353,1002
pay_020962_a1,cyc_002090_012,cust_002090,sub_002090,1499,upi,network_error,1,12,0.4,1092
pay_020963_a2,cyc_002090_012,cust_002090,sub_002090,1499,upi,network_error,2,12,0.4,1092
pay_020964_a3,cyc_002090_012,cust_002090,sub_002090,1499,upi,network_error,3,12,0.4,1092
pay_020965_a1,cyc_002091_005,cust_002091,sub_002091,499,card,expired_card,1,1,0.9,904
pay_020966_a1,cyc_002091_009,cust_002091,sub_002091,499,card,expired_card,1,2,0.857,1024
pay_020967_a2,cyc_002091_009,cust_002091,sub_002091,499,card,expired_card,2,2,0.857,1024
pay_020968_a1,cyc_002093_006,cust_002093,sub_002093,799,upi,insufficient_funds,1,3,0.769,944
pay_020969_a2,cyc_002093_006,cust_002093,sub_002093,799,upi,insufficient_funds,2,3,0.769,944
pay_020970_a3,cyc_002093_006,cust_002093,sub_002093,799,upi,insufficient_funds,3,3,0.769,944
pay_020971_a1,cyc_002094_002,cust_002094,sub_002094,999,card,temporary_bank_issue,1,3,0.727,115
pay_020972_a2,cyc_002094_002,cust_002094,sub_002094,999,card,temporary_bank_issue,2,3,0.727,115
pay_020973_a1,cyc_002094_006,cust_002094,sub_002094,999,card,expired_card,1,4,0.733,235
pay_020974_a1,cyc_002094_007,cust_002094,sub_002094,999,card,insufficient_funds,1,5,0.688,265
pay_020975_a1,cyc_002094_010,cust_002094,sub_002094,999,card,temporary_bank_issue,1,6,0.684,355
pay_020976_a1,cyc_002096_001,cust_002096,sub_002096,999,wallet,authentication_failure,1,3,0.667,62
pay_020977_a2,cyc_002096_001,cust_002096,sub_002096,999,wallet,authentication_failure,2,3,0.667,62
pay_020978_a1,cyc_002096_002,cust_002096,sub_002096,999,wallet,network_error,1,4,0.6,92
pay_020979_a2,cyc_002096_002,cust_002096,sub_002096,999,wallet,network_error,2,4,0.6,92
pay_020980_a3,cyc_002096_002,cust_002096,sub_002096,999,wallet,network_error,3,4,0.6,92
pay_020981_a4,cyc_002096_002,cust_002096,sub_002096,999,wallet,network_error,4,4,0.6,92
pay_020982_a1,cyc_002096_003,cust_002096,sub_002096,999,wallet,bank_decline,1,5,0.545,122
pay_020983_a2,cyc_002096_003,cust_002096,sub_002096,999,wallet,bank_decline,2,5,0.545,122
pay_020984_a1,cyc_002096_007,cust_002096,sub_002096,999,wallet,insufficient_funds,1,6,0.6,242
pay_020985_a2,cyc_002096_007,cust_002096,sub_002096,999,wallet,insufficient_funds,2,6,0.6,242
pay_020986_a3,cyc_002096_007,cust_002096,sub_002096,999,wallet,insufficient_funds,3,6,0.6,242
pay_020987_a1,cyc_002096_008,cust_002096,sub_002096,999,wallet,network_error,1,7,0.562,272
pay_020988_a2,cyc_002096_008,cust_002096,sub_002096,999,wallet,network_error,2,7,0.562,272
pay_020989_a3,cyc_002096_008,cust_002096,sub_002096,999,wallet,network_error,3,7,0.562,272
pay_020990_a4,cyc_002096_008,cust_002096,sub_002096,999,wallet,network_error,4,7,0.562,272
pay_020991_a1,cyc_002096_010,cust_002096,sub_002096,999,wallet,insufficient_funds,1,8,0.556,332
pay_020992_a2,cyc_002096_010,cust_002096,sub_002096,999,wallet,insufficient_funds,2,8,0.556,332
pay_020993_a3,cyc_002096_010,cust_002096,sub_002096,999,wallet,insufficient_funds,3,8,0.556,332
pay_020994_a1,cyc_002096_012,cust_002096,sub_002096,999,wallet,network_error,1,9,0.55,392
pay_020995_a1,cyc_002097_001,cust_002097,sub_002097,2999,card,insufficient_funds,1,5,0.444,321
pay_020996_a2,cyc_002097_001,cust_002097,sub_002097,2999,card,insufficient_funds,2,5,0.444,321
pay_020997_a3,cyc_002097_001,cust_002097,sub_002097,2999,card,insufficient_funds,3,5,0.444,321
pay_020998_a1,cyc_002097_004,cust_002097,sub_002097,2999,card,network_error,1,6,0.5,411
pay_020999_a2,cyc_002097_004,cust_002097,sub_002097,2999,card,network_error,2,6,0.5,411
pay_021000_a3,cyc_002097_004,cust_002097,sub_002097,2999,card,network_error,3,6,0.5,411
pay_021001_a1,cyc_002097_005,cust_002097,sub_002097,2999,card,temporary_bank_issue,1,7,0.462,441
pay_021002_a2,cyc_002097_005,cust_002097,sub_002097,2999,card,temporary_bank_issue,2,7,0.462,441
pay_021003_a1,cyc_002097_006,cust_002097,sub_002097,2999,card,expired_card,1,8,0.429,471
pay_021004_a1,cyc_002097_007,cust_002097,sub_002097,2999,card,expired_card,1,9,0.4,501
pay_021005_a2,cyc_002097_007,cust_002097,sub_002097,2999,card,expired_card,2,9,0.4,501
pay_021006_a3,cyc_002097_007,cust_002097,sub_002097,2999,card,expired_card,3,9,0.4,501
pay_021007_a4,cyc_002097_007,cust_002097,sub_002097,2999,card,expired_card,4,9,0.4,501
pay_021008_a1,cyc_002097_008,cust_002097,sub_002097,2999,card,temporary_bank_issue,1,10,0.375,531
pay_021009_a2,cyc_002097_008,cust_002097,sub_002097,2999,card,temporary_bank_issue,2,10,0.375,531
pay_021010_a3,cyc_002097_008,cust_002097,sub_002097,2999,card,temporary_bank_issue,3,10,0.375,531
pay_021011_a1,cyc_002097_009,cust_002097,sub_002097,2999,card,bank_decline,1,11,0.353,561
pay_021012_a1,cyc_002097_010,cust_002097,sub_002097,2999,card,network_error,1,12,0.333,591
pay_021013_a2,cyc_002097_010,cust_002097,sub_002097,2999,card,network_error,2,12,0.333,591
pay_021014_a3,cyc_002097_010,cust_002097,sub_002097,2999,card,network_error,3,12,0.333,591
pay_021015_a4,cyc_002097_010,cust_002097,sub_002097,2999,card,network_error,4,12,0.333,591
pay_021016_a1,cyc_002097_011,cust_002097,sub_002097,2999,card,authentication_failure,1,13,0.316,621
pay_021017_a2,cyc_002097_011,cust_002097,sub_002097,2999,card,authentication_failure,2,13,0.316,621
pay_021018_a3,cyc_002097_011,cust_002097,sub_002097,2999,card,authentication_failure,3,13,0.316,621
pay_021019_a4,cyc_002097_011,cust_002097,sub_002097,2999,card,authentication_failure,4,13,0.316,621
pay_021020_a1,cyc_002097_012,cust_002097,sub_002097,2999,card,authentication_failure,1,14,0.3,651
pay_021021_a1,cyc_002100_001,cust_002100,sub_002100,4999,netbanking,bank_decline,1,2,0.75,399
pay_021022_a2,cyc_002100_001,cust_002100,sub_002100,4999,netbanking,bank_decline,2,2,0.75,399
pay_021023_a3,cyc_002100_001,cust_002100,sub_002100,4999,netbanking,bank_decline,3,2,0.75,399
pay_021024_a4,cyc_002100_001,cust_002100,sub_002100,4999,netbanking,bank_decline,4,2,0.75,399
pay_021025_a1,cyc_002100_003,cust_002100,sub_002100,4999,netbanking,bank_decline,1,3,0.7,459
pay_021026_a1,cyc_002100_005,cust_002100,sub_002100,4999,netbanking,bank_decline,1,4,0.667,519
pay_021027_a2,cyc_002100_005,cust_002100,sub_002100,4999,netbanking,bank_decline,2,4,0.667,519
pay_021028_a3,cyc_002100_005,cust_002100,sub_002100,4999,netbanking,bank_decline,3,4,0.667,519
pay_021029_a4,cyc_002100_005,cust_002100,sub_002100,4999,netbanking,bank_decline,4,4,0.667,519
pay_021030_a1,cyc_002100_006,cust_002100,sub_002100,4999,netbanking,insufficient_funds,1,5,0.615,549
pay_021031_a2,cyc_002100_006,cust_002100,sub_002100,4999,netbanking,insufficient_funds,2,5,0.615,549
pay_021032_a3,cyc_002100_006,cust_002100,sub_002100,4999,netbanking,insufficient_funds,3,5,0.615,549
pay_021033_a4,cyc_002100_006,cust_002100,sub_002100,4999,netbanking,insufficient_funds,4,5,0.615,549
pay_021034_a1,cyc_002100_007,cust_002100,sub_002100,4999,netbanking,authentication_failure,1,6,0.571,579
pay_021035_a1,cyc_002100_010,cust_002100,sub_002100,4999,netbanking,insufficient_funds,1,7,0.588,669
pay_021036_a2,cyc_002100_010,cust_002100,sub_002100,4999,netbanking,insufficient_funds,2,7,0.588,669
pay_021037_a3,cyc_002100_010,cust_002100,sub_002100,4999,netbanking,insufficient_funds,3,7,0.588,669
pay_021038_a4,cyc_002100_010,cust_002100,sub_002100,4999,netbanking,insufficient_funds,4,7,0.588,669
pay_021039_a1,cyc_002100_012,cust_002100,sub_002100,4999,netbanking,authentication_failure,1,8,0.579,729
pay_021040_a2,cyc_002100_012,cust_002100,sub_002100,4999,netbanking,authentication_failure,2,8,0.579,729
pay_021041_a1,cyc_002101_002,cust_002101,sub_002101,1499,card,bank_decline,1,5,0.5,421
pay_021042_a2,cyc_002101_002,cust_002101,sub_002101,1499,card,bank_decline,2,5,0.5,421
pay_021043_a3,cyc_002101_002,cust_002101,sub_002101,1499,card,bank_decline,3,5,0.5,421
pay_021044_a1,cyc_002101_003,cust_002101,sub_002101,1499,card,network_error,1,6,0.455,451
pay_021045_a2,cyc_002101_003,cust_002101,sub_002101,1499,card,network_error,2,6,0.455,451
pay_021046_a3,cyc_002101_003,cust_002101,sub_002101,1499,card,network_error,3,6,0.455,451
pay_021047_a4,cyc_002101_003,cust_002101,sub_002101,1499,card,network_error,4,6,0.455,451
pay_021048_a1,cyc_002101_004,cust_002101,sub_002101,1499,card,insufficient_funds,1,7,0.417,481
pay_021049_a1,cyc_002101_005,cust_002101,sub_002101,1499,card,insufficient_funds,1,8,0.385,511
pay_021050_a2,cyc_002101_005,cust_002101,sub_002101,1499,card,insufficient_funds,2,8,0.385,511
pay_021051_a3,cyc_002101_005,cust_002101,sub_002101,1499,card,insufficient_funds,3,8,0.385,511
pay_021052_a4,cyc_002101_005,cust_002101,sub_002101,1499,card,insufficient_funds,4,8,0.385,511
pay_021053_a1,cyc_002101_008,cust_002101,sub_002101,1499,card,insufficient_funds,1,9,0.438,601
pay_021054_a2,cyc_002101_008,cust_002101,sub_002101,1499,card,insufficient_funds,2,9,0.438,601
pay_021055_a1,cyc_002101_009,cust_002101,sub_002101,1499,card,expired_card,1,10,0.412,631
pay_021056_a2,cyc_002101_009,cust_002101,sub_002101,1499,card,expired_card,2,10,0.412,631
pay_021057_a3,cyc_002101_009,cust_002101,sub_002101,1499,card,expired_card,3,10,0.412,631
pay_021058_a4,cyc_002101_009,cust_002101,sub_002101,1499,card,expired_card,4,10,0.412,631
pay_021059_a1,cyc_002101_012,cust_002101,sub_002101,1499,card,insufficient_funds,1,11,0.45,721
pay_021060_a2,cyc_002101_012,cust_002101,sub_002101,1499,card,insufficient_funds,2,11,0.45,721
pay_021061_a3,cyc_002101_012,cust_002101,sub_002101,1499,card,insufficient_funds,3,11,0.45,721
pay_021062_a4,cyc_002101_012,cust_002101,sub_002101,1499,card,insufficient_funds,4,11,0.45,721
pay_021063_a1,cyc_002102_004,cust_002102,sub_002102,999,card,authentication_failure,1,3,0.7,745
pay_021064_a1,cyc_002102_005,cust_002102,sub_002102,999,card,insufficient_funds,1,4,0.636,775
pay_021065_a2,cyc_002102_005,cust_002102,sub_002102,999,card,insufficient_funds,2,4,0.636,775
pay_021066_a3,cyc_002102_005,cust_002102,sub_002102,999,card,insufficient_funds,3,4,0.636,775
pay_021067_a1,cyc_002102_009,cust_002102,sub_002102,999,card,authentication_failure,1,5,0.667,895
pay_021068_a1,cyc_002102_011,cust_002102,sub_002102,999,card,authentication_failure,1,6,0.647,955
pay_021069_a2,cyc_002102_011,cust_002102,sub_002102,999,card,authentication_failure,2,6,0.647,955
pay_021070_a3,cyc_002102_011,cust_002102,sub_002102,999,card,authentication_failure,3,6,0.647,955
pay_021071_a4,cyc_002102_011,cust_002102,sub_002102,999,card,authentication_failure,4,6,0.647,955
pay_021072_a1,cyc_002103_001,cust_002103,sub_002103,1999,upi,authentication_failure,1,5,0.286,462
pay_021073_a2,cyc_002103_001,cust_002103,sub_002103,1999,upi,authentication_failure,2,5,0.286,462
pay_021074_a1,cyc_002103_002,cust_002103,sub_002103,1999,upi,expired_card,1,6,0.25,492
pay_021075_a2,cyc_002103_002,cust_002103,sub_002103,1999,upi,expired_card,2,6,0.25,492
