payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,consecutive_failed_cycles,dynamic_success_rate,days_active,notification_engagement_score,contact_response_score
pay_028795_a3,cyc_002907_006,cust_002907,sub_002907,999,card,insufficient_funds,3,6,0,0.5,309,1.0,1.0
pay_028796_a4,cyc_002907_006,cust_002907,sub_002907,999,card,insufficient_funds,4,6,0,0.5,309,1.0,1.0
pay_028797_a1,cyc_002907_008,cust_002907,sub_002907,999,card,authentication_failure,1,7,0,0.5,369,1.0,1.0
pay_028798_a2,cyc_002907_008,cust_002907,sub_002907,999,card,authentication_failure,2,7,0,0.5,369,1.0,1.0
pay_028799_a3,cyc_002907_008,cust_002907,sub_002907,999,card,authentication_failure,3,7,0,0.5,369,1.0,1.0
pay_028800_a1,cyc_002907_009,cust_002907,sub_002907,999,card,network_error,1,8,1,0.467,399,1.0,1.0
pay_028801_a2,cyc_002907_009,cust_002907,sub_002907,999,card,network_error,2,8,1,0.467,399,1.0,1.0
pay_028802_a1,cyc_002907_010,cust_002907,sub_002907,999,card,expired_card,1,9,2,0.438,429,1.0,1.0
pay_028803_a2,cyc_002907_010,cust_002907,sub_002907,999,card,expired_card,2,9,2,0.438,429,1.0,1.0
pay_028804_a3,cyc_002907_010,cust_002907,sub_002907,999,card,expired_card,3,9,2,0.438,429,1.0,1.0
pay_028805_a1,cyc_002907_011,cust_002907,sub_002907,999,card,bank_decline,1,10,3,0.412,459,1.0,1.0
pay_028806_a1,cyc_002907_012,cust_002907,sub_002907,999,card,bank_decline,1,11,4,0.389,489,1.0,1.0
pay_028807_a2,cyc_002907_012,cust_002907,sub_002907,999,card,bank_decline,2,11,4,0.389,489,1.0,1.0
pay_028808_a1,cyc_002908_001,cust_002908,sub_002908,2999,netbanking,insufficient_funds,1,5,0,0.286,827,0.5003,0.7384
pay_028809_a1,cyc_002908_002,cust_002908,sub_002908,2999,netbanking,bank_decline,1,6,1,0.25,857,0.5003,0.7384
pay_028810_a1,cyc_002908_003,cust_002908,sub_002908,2999,netbanking,temporary_bank_issue,1,7,2,0.222,887,0.5003,0.7384
pay_028811_a2,cyc_002908_003,cust_002908,sub_002908,2999,netbanking,temporary_bank_issue,2,7,2,0.222,887,0.5003,0.7384
pay_028812_a1,cyc_002908_004,cust_002908,sub_002908,2999,netbanking,temporary_bank_issue,1,8,3,0.2,917,0.5003,0.7384
pay_028813_a2,cyc_002908_004,cust_002908,sub_002908,2999,netbanking,temporary_bank_issue,2,8,3,0.2,917,0.5003,0.7384
pay_028814_a3,cyc_002908_004,cust_002908,sub_002908,2999,netbanking,temporary_bank_issue,3,8,3,0.2,917,0.5003,0.7384
pay_028815_a4,cyc_002908_004,cust_002908,sub_002908,2999,netbanking,temporary_bank_issue,4,8,3,0.2,917,0.5003,0.7384
pay_028816_a1,cyc_002908_006,cust_002908,sub_002908,2999,netbanking,bank_decline,1,9,0,0.25,977,0.5003,0.7384
pay_028817_a2,cyc_002908_006,cust_002908,sub_002908,2999,netbanking,bank_decline,2,9,0,0.25,977,0.5003,0.7384
pay_028818_a1,cyc_002908_007,cust_002908,sub_002908,2999,netbanking,insufficient_funds,1,10,1,0.231,1007,0.5003,0.7384
pay_028819_a2,cyc_002908_007,cust_002908,sub_002908,2999,netbanking,insufficient_funds,2,10,1,0.231,1007,0.5003,0.7384
pay_028820_a3,cyc_002908_007,cust_002908,sub_002908,2999,netbanking,insufficient_funds,3,10,1,0.231,1007,0.5003,0.7384
pay_028821_a1,cyc_002908_008,cust_002908,sub_002908,2999,netbanking,temporary_bank_issue,1,11,2,0.214,1037,0.5003,0.7384
pay_028822_a1,cyc_002908_009,cust_002908,sub_002908,2999,netbanking,network_error,1,12,3,0.2,1067,0.5003,0.7384
pay_028823_a2,cyc_002908_009,cust_002908,sub_002908,2999,netbanking,network_error,2,12,3,0.2,1067,0.5003,0.7384
pay_028824_a1,cyc_002908_010,cust_002908,sub_002908,2999,netbanking,bank_decline,1,13,4,0.188,1097,0.5003,0.7384
pay_028825_a2,cyc_002908_010,cust_002908,sub_002908,2999,netbanking,bank_decline,2,13,4,0.188,1097,0.5003,0.7384
pay_028826_a1,cyc_002908_011,cust_002908,sub_002908,2999,netbanking,network_error,1,14,5,0.176,1127,0.5003,0.7384
pay_028827_a2,cyc_002908_011,cust_002908,sub_002908,2999,netbanking,network_error,2,14,5,0.176,1127,0.5003,0.7384
pay_028828_a3,cyc_002908_011,cust_002908,sub_002908,2999,netbanking,network_error,3,14,5,0.176,1127,0.5003,0.7384
pay_028829_a1,cyc_002909_001,cust_002909,sub_002909,499,upi,insufficient_funds,1,5,0,0.375,801,0.8072,0.6783
pay_028830_a1,cyc_002909_002,cust_002909,sub_002909,499,upi,bank_decline,1,6,1,0.333,831,0.8072,0.6783
pay_028831_a2,cyc_002909_002,cust_002909,sub_002909,499,upi,bank_decline,2,6,1,0.333,831,0.8072,0.6783
pay_028832_a1,cyc_002909_003,cust_002909,sub_002909,499,upi,insufficient_funds,1,7,2,0.3,861,0.8072,0.6783
pay_028833_a1,cyc_002909_004,cust_002909,sub_002909,499,upi,bank_decline,1,8,3,0.273,891,0.8072,0.6783
pay_028834_a1,cyc_002909_010,cust_002909,sub_002909,499,upi,network_error,1,9,0,0.471,1071,0.8072,0.6783
pay_028835_a1,cyc_002909_011,cust_002909,sub_002909,499,upi,insufficient_funds,1,10,1,0.444,1101,0.8072,0.6783
pay_028836_a1,cyc_002910_001,cust_002910,sub_002910,1499,card,bank_decline,1,2,0,0.6,871,0.5517,0.6446
pay_028837_a2,cyc_002910_001,cust_002910,sub_002910,1499,card,bank_decline,2,2,0,0.6,871,0.5517,0.6446
pay_028838_a3,cyc_002910_001,cust_002910,sub_002910,1499,card,bank_decline,3,2,0,0.6,871,0.5517,0.6446
pay_028839_a1,cyc_002910_002,cust_002910,sub_002910,1499,card,network_error,1,3,1,0.5,901,0.5517,0.6446
pay_028840_a1,cyc_002910_003,cust_002910,sub_002910,1499,card,insufficient_funds,1,4,2,0.429,931,0.5517,0.6446
pay_028841_a2,cyc_002910_003,cust_002910,sub_002910,1499,card,insufficient_funds,2,4,2,0.429,931,0.5517,0.6446
pay_028842_a3,cyc_002910_003,cust_002910,sub_002910,1499,card,insufficient_funds,3,4,2,0.429,931,0.5517,0.6446
pay_028843_a4,cyc_002910_003,cust_002910,sub_002910,1499,card,insufficient_funds,4,4,2,0.429,931,0.5517,0.6446
pay_028844_a1,cyc_002910_005,cust_002910,sub_002910,1499,card,expired_card,1,5,0,0.444,991,0.5517,0.6446
pay_028845_a1,cyc_002910_006,cust_002910,sub_002910,1499,card,bank_decline,1,6,1,0.4,1021,0.5517,0.6446
pay_028846_a1,cyc_002910_007,cust_002910,sub_002910,1499,card,insufficient_funds,1,7,2,0.364,1051,0.5517,0.6446
pay_028847_a2,cyc_002910_007,cust_002910,sub_002910,1499,card,insufficient_funds,2,7,2,0.364,1051,0.5517,0.6446
pay_028848_a1,cyc_002910_008,cust_002910,sub_002910,1499,card,network_error,1,8,3,0.333,1081,0.5517,0.6446
pay_028849_a2,cyc_002910_008,cust_002910,sub_002910,1499,card,network_error,2,8,3,0.333,1081,0.5517,0.6446
pay_028850_a3,cyc_002910_008,cust_002910,sub_002910,1499,card,network_error,3,8,3,0.333,1081,0.5517,0.6446
pay_028851_a1,cyc_002911_007,cust_002911,sub_002911,999,upi,insufficient_funds,1,2,0,0.846,880,0.4954,0.6531
pay_028852_a2,cyc_002911_007,cust_002911,sub_002911,999,upi,insufficient_funds,2,2,0,0.846,880,0.4954,0.6531
pay_028853_a3,cyc_002911_007,cust_002911,sub_002911,999,upi,insufficient_funds,3,2,0,0.846,880,0.4954,0.6531
pay_028854_a4,cyc_002911_007,cust_002911,sub_002911,999,upi,insufficient_funds,4,2,0,0.846,880,0.4954,0.6531
pay_028855_a1,cyc_002911_011,cust_002911,sub_002911,999,upi,insufficient_funds,1,3,0,0.824,1000,0.4954,0.6531
pay_028856_a2,cyc_002911_011,cust_002911,sub_002911,999,upi,insufficient_funds,2,3,0,0.824,1000,0.4954,0.6531
pay_028857_a3,cyc_002911_011,cust_002911,sub_002911,999,upi,insufficient_funds,3,3,0,0.824,1000,0.4954,0.6531
pay_028858_a4,cyc_002911_011,cust_002911,sub_002911,999,upi,insufficient_funds,4,3,0,0.824,1000,0.4954,0.6531
pay_028859_a1,cyc_002913_001,cust_002913,sub_002913,499,upi,bank_decline,1,2,0,0.714,363,0.5385,0.5209
pay_028860_a1,cyc_002913_002,cust_002913,sub_002913,499,upi,insufficient_funds,1,3,1,0.625,393,0.5385,0.5209
pay_028861_a1,cyc_002913_003,cust_002913,sub_002913,499,upi,insufficient_funds,1,4,2,0.556,423,0.5385,0.5209
pay_028862_a1,cyc_002913_007,cust_002913,sub_002913,499,upi,bank_decline,1,5,0,0.615,543,0.5385,0.5209
pay_028863_a2,cyc_002913_007,cust_002913,sub_002913,499,upi,bank_decline,2,5,0,0.615,543,0.5385,0.5209
pay_028864_a3,cyc_002913_007,cust_002913,sub_002913,499,upi,bank_decline,3,5,0,0.615,543,0.5385,0.5209
pay_028865_a1,cyc_002913_008,cust_002913,sub_002913,499,upi,temporary_bank_issue,1,6,1,0.571,573,0.5385,0.5209
pay_028866_a2,cyc_002913_008,cust_002913,sub_002913,499,upi,temporary_bank_issue,2,6,1,0.571,573,0.5385,0.5209
pay_028867_a1,cyc_002914_004,cust_002914,sub_002914,499,upi,insufficient_funds,1,2,0,0.75,347,0.5505,0.5187
pay_028868_a1,cyc_002914_005,cust_002914,sub_002914,499,upi,insufficient_funds,1,3,1,0.667,377,0.5505,0.5187
pay_028869_a2,cyc_002914_005,cust_002914,sub_002914,499,upi,insufficient_funds,2,3,1,0.667,377,0.5505,0.5187
pay_028870_a1,cyc_002914_008,cust_002914,sub_002914,499,upi,insufficient_funds,1,4,0,0.667,467,0.5505,0.5187
pay_028871_a2,cyc_002914_008,cust_002914,sub_002914,499,upi,insufficient_funds,2,4,0,0.667,467,0.5505,0.5187
pay_028872_a1,cyc_002914_009,cust_002914,sub_002914,499,upi,network_error,1,5,1,0.615,497,0.5505,0.5187
pay_028873_a2,cyc_002914_009,cust_002914,sub_002914,499,upi,network_error,2,5,1,0.615,497,0.5505,0.5187
pay_028874_a1,cyc_002914_010,cust_002914,sub_002914,499,upi,network_error,1,6,2,0.571,527,0.5505,0.5187
pay_028875_a2,cyc_002914_010,cust_002914,sub_002914,499,upi,network_error,2,6,2,0.571,527,0.5505,0.5187
pay_028876_a3,cyc_002914_010,cust_002914,sub_002914,499,upi,network_error,3,6,2,0.571,527,0.5505,0.5187
pay_028877_a4,cyc_002914_010,cust_002914,sub_002914,499,upi,network_error,4,6,2,0.571,527,0.5505,0.5187
pay_028878_a1,cyc_002915_002,cust_002915,sub_002915,2999,card,temporary_bank_issue,1,3,0,0.571,807,0.6457,0.3306
pay_028879_a1,cyc_002915_003,cust_002915,sub_002915,2999,card,bank_decline,1,4,1,0.5,837,0.6457,0.3306
pay_028880_a2,cyc_002915_003,cust_002915,sub_002915,2999,card,bank_decline,2,4,1,0.5,837,0.6457,0.3306
pay_028881_a1,cyc_002915_004,cust_002915,sub_002915,2999,card,temporary_bank_issue,1,5,2,0.444,867,0.6457,0.3306
pay_028882_a2,cyc_002915_004,cust_002915,sub_002915,2999,card,temporary_bank_issue,2,5,2,0.444,867,0.6457,0.3306
pay_028883_a3,cyc_002915_004,cust_002915,sub_002915,2999,card,temporary_bank_issue,3,5,2,0.444,867,0.6457,0.3306
pay_028884_a4,cyc_002915_004,cust_002915,sub_002915,2999,card,temporary_bank_issue,4,5,2,0.444,867,0.6457,0.3306
pay_028885_a1,cyc_002915_006,cust_002915,sub_002915,2999,card,bank_decline,1,6,0,0.455,927,0.6457,0.3306
pay_028886_a2,cyc_002915_006,cust_002915,sub_002915,2999,card,bank_decline,2,6,0,0.455,927,0.6457,0.3306
pay_028887_a3,cyc_002915_006,cust_002915,sub_002915,2999,card,bank_decline,3,6,0,0.455,927,0.6457,0.3306
pay_028888_a4,cyc_002915_006,cust_002915,sub_002915,2999,card,bank_decline,4,6,0,0.455,927,0.6457,0.3306
pay_028889_a1,cyc_002915_007,cust_002915,sub_002915,2999,card,insufficient_funds,1,7,1,0.417,957,0.6457,0.3306
pay_028890_a2,cyc_002915_007,cust_002915,sub_002915,2999,card,insufficient_funds,2,7,1,0.417,957,0.6457,0.3306
pay_028891_a1,cyc_002915_008,cust_002915,sub_002915,2999,card,insufficient_funds,1,8,2,0.385,987,0.6457,0.3306
pay_028892_a2,cyc_002915_008,cust_002915,sub_002915,2999,card,insufficient_funds,2,8,2,0.385,987,0.6457,0.3306
pay_028893_a3,cyc_002915_008,cust_002915,sub_002915,2999,card,insufficient_funds,3,8,2,0.385,987,0.6457,0.3306
pay_028894_a4,cyc_002915_008,cust_002915,sub_002915,2999,card,insufficient_funds,4,8,2,0.385,987,0.6457,0.3306
pay_028895_a1,cyc_002915_009,cust_002915,sub_002915,2999,card,bank_decline,1,9,3,0.357,1017,0.6457,0.3306
pay_028896_a2,cyc_002915_009,cust_002915,sub_002915,2999,card,bank_decline,2,9,3,0.357,1017,0.6457,0.3306
pay_028897_a1,cyc_002915_010,cust_002915,sub_002915,2999,card,insufficient_funds,1,10,4,0.333,1047,0.6457,0.3306
pay_028898_a2,cyc_002915_010,cust_002915,sub_002915,2999,card,insufficient_funds,2,10,4,0.333,1047,0.6457,0.3306
pay_028899_a1,cyc_002915_011,cust_002915,sub_002915,2999,card,insufficient_funds,1,11,5,0.312,1077,0.6457,0.3306
pay_028900_a2,cyc_002915_011,cust_002915,sub_002915,2999,card,insufficient_funds,2,11,5,0.312,1077,0.6457,0.3306
pay_028901_a3,cyc_002915_011,cust_002915,sub_002915,2999,card,insufficient_funds,3,11,5,0.312,1077,0.6457,0.3306
pay_028902_a4,cyc_002915_011,cust_002915,sub_002915,2999,card,insufficient_funds,4,11,5,0.312,1077,0.6457,0.3306
pay_028903_a1,cyc_002915_012,cust_002915,sub_002915,2999,card,bank_decline,1,12,6,0.294,1107,0.6457,0.3306
pay_028904_a1,cyc_002916_001,cust_002916,sub_002916,999,upi,insufficient_funds,1,3,0,0.571,837,0.427,0.8472
pay_028905_a1,cyc_002916_003,cust_002916,sub_002916,999,upi,bank_decline,1,4,0,0.556,897,0.427,0.8472
pay_028906_a2,cyc_002916_003,cust_002916,sub_002916,999,upi,bank_decline,2,4,0,0.556,897,0.427,0.8472
pay_028907_a3,cyc_002916_003,cust_002916,sub_002916,999,upi,bank_decline,3,4,0,0.556,897,0.427,0.8472
pay_028908_a4,cyc_002916_003,cust_002916,sub_002916,999,upi,bank_decline,4,4,0,0.556,897,0.427,0.8472
pay_028909_a1,cyc_002916_004,cust_002916,sub_002916,999,upi,insufficient_funds,1,5,1,0.5,927,0.427,0.8472
pay_028910_a2,cyc_002916_004,cust_002916,sub_002916,999,upi,insufficient_funds,2,5,1,0.5,927,0.427,0.8472
pay_028911_a3,cyc_002916_004,cust_002916,sub_002916,999,upi,insufficient_funds,3,5,1,0.5,927,0.427,0.8472
pay_028912_a4,cyc_002916_004,cust_002916,sub_002916,999,upi,insufficient_funds,4,5,1,0.5,927,0.427,0.8472
pay_028913_a1,cyc_002916_007,cust_002916,sub_002916,999,upi,network_error,1,6,0,0.538,1017,0.427,0.8472
pay_028914_a2,cyc_002916_007,cust_002916,sub_002916,999,upi,network_error,2,6,0,0.538,1017,0.427,0.8472
pay_028915_a3,cyc_002916_007,cust_002916,sub_002916,999,upi,network_error,3,6,0,0.538,1017,0.427,0.8472
pay_028916_a4,cyc_002916_007,cust_002916,sub_002916,999,upi,network_error,4,6,0,0.538,1017,0.427,0.8472
pay_028917_a1,cyc_002916_008,cust_002916,sub_002916,999,upi,insufficient_funds,1,7,1,0.5,1047,0.427,0.8472
pay_028918_a1,cyc_002916_009,cust_002916,sub_002916,999,upi,network_error,1,8,2,0.467,1077,0.427,0.8472
pay_028919_a2,cyc_002916_009,cust_002916,sub_002916,999,upi,network_error,2,8,2,0.467,1077,0.427,0.8472
pay_028920_a1,cyc_002916_010,cust_002916,sub_002916,999,upi,bank_decline,1,9,3,0.438,1107,0.427,0.8472
pay_028921_a2,cyc_002916_010,cust_002916,sub_002916,999,upi,bank_decline,2,9,3,0.438,1107,0.427,0.8472
pay_028922_a3,cyc_002916_010,cust_002916,sub_002916,999,upi,bank_decline,3,9,3,0.438,1107,0.427,0.8472
pay_028923_a4,cyc_002916_010,cust_002916,sub_002916,999,upi,bank_decline,4,9,3,0.438,1107,0.427,0.8472
pay_028924_a1,cyc_002917_002,cust_002917,sub_002917,2999,upi,expired_card,1,1,0,0.889,865,0.7893,0.2966
pay_028925_a2,cyc_002917_002,cust_002917,sub_002917,2999,upi,expired_card,2,1,0,0.889,865,0.7893,0.2966
pay_028926_a1,cyc_002918_007,cust_002918,sub_002918,999,upi,expired_card,1,0,0,1.0,1002,0.8027,0.6456
pay_028927_a1,cyc_002921_006,cust_002921,sub_002921,1999,upi,temporary_bank_issue,1,0,0,1.0,814,0.4426,0.4074
pay_028928_a2,cyc_002921_006,cust_002921,sub_002921,1999,upi,temporary_bank_issue,2,0,0,1.0,814,0.4426,0.4074
pay_028929_a1,cyc_002922_006,cust_002922,sub_002922,499,card,insufficient_funds,1,0,0,1.0,610,0.3629,0.3977
pay_028930_a1,cyc_002923_001,cust_002923,sub_002923,999,card,authentication_failure,1,0,0,1.0,109,0.4854,0.0751
pay_028931_a1,cyc_002924_001,cust_002924,sub_002924,499,card,insufficient_funds,1,2,0,0.8,407,0.6608,0.6711
pay_028932_a2,cyc_002924_001,cust_002924,sub_002924,499,card,insufficient_funds,2,2,0,0.8,407,0.6608,0.6711
pay_028933_a1,cyc_002924_003,cust_002924,sub_002924,499,card,network_error,1,3,0,0.75,467,0.6608,0.6711
pay_028934_a1,cyc_002924_006,cust_002924,sub_002924,499,card,insufficient_funds,1,4,0,0.733,557,0.6608,0.6711
pay_028935_a2,cyc_002924_006,cust_002924,sub_002924,499,card,insufficient_funds,2,4,0,0.733,557,0.6608,0.6711
pay_028936_a3,cyc_002924_006,cust_002924,sub_002924,499,card,insufficient_funds,3,4,0,0.733,557,0.6608,0.6711
pay_028937_a4,cyc_002924_006,cust_002924,sub_002924,499,card,insufficient_funds,4,4,0,0.733,557,0.6608,0.6711
pay_028938_a1,cyc_002924_008,cust_002924,sub_002924,499,card,temporary_bank_issue,1,5,0,0.706,617,0.6608,0.6711
pay_028939_a1,cyc_002925_001,cust_002925,sub_002925,999,upi,bank_decline,1,7,0,0.222,583,0.7004,0.075
pay_028940_a2,cyc_002925_001,cust_002925,sub_002925,999,upi,bank_decline,2,7,0,0.222,583,0.7004,0.075
pay_028941_a3,cyc_002925_001,cust_002925,sub_002925,999,upi,bank_decline,3,7,0,0.222,583,0.7004,0.075
pay_028942_a4,cyc_002925_001,cust_002925,sub_002925,999,upi,bank_decline,4,7,0,0.222,583,0.7004,0.075
pay_028943_a1,cyc_002925_002,cust_002925,sub_002925,999,upi,temporary_bank_issue,1,8,1,0.2,613,0.7004,0.075
pay_028944_a2,cyc_002925_002,cust_002925,sub_002925,999,upi,temporary_bank_issue,2,8,1,0.2,613,0.7004,0.075
pay_028945_a1,cyc_002925_005,cust_002925,sub_002925,999,upi,insufficient_funds,1,9,0,0.308,703,0.7004,0.075
pay_028946_a1,cyc_002925_006,cust_002925,sub_002925,999,upi,network_error,1,10,1,0.286,733,0.7004,0.075
pay_028947_a1,cyc_002925_007,cust_002925,sub_002925,999,upi,temporary_bank_issue,1,11,2,0.267,763,0.7004,0.075
pay_028948_a2,cyc_002925_007,cust_002925,sub_002925,999,upi,temporary_bank_issue,2,11,2,0.267,763,0.7004,0.075
pay_028949_a3,cyc_002925_007,cust_002925,sub_002925,999,upi,temporary_bank_issue,3,11,2,0.267,763,0.7004,0.075
pay_028950_a1,cyc_002925_008,cust_002925,sub_002925,999,upi,network_error,1,12,3,0.25,793,0.7004,0.075
pay_028951_a1,cyc_002925_009,cust_002925,sub_002925,999,upi,network_error,1,13,4,0.235,823,0.7004,0.075
pay_028952_a1,cyc_002925_010,cust_002925,sub_002925,999,upi,insufficient_funds,1,14,5,0.222,853,0.7004,0.075
pay_028953_a2,cyc_002925_010,cust_002925,sub_002925,999,upi,insufficient_funds,2,14,5,0.222,853,0.7004,0.075
pay_028954_a3,cyc_002925_010,cust_002925,sub_002925,999,upi,insufficient_funds,3,14,5,0.222,853,0.7004,0.075
pay_028955_a4,cyc_002925_010,cust_002925,sub_002925,999,upi,insufficient_funds,4,14,5,0.222,853,0.7004,0.075
pay_028956_a1,cyc_002925_011,cust_002925,sub_002925,999,upi,temporary_bank_issue,1,15,6,0.211,883,0.7004,0.075
pay_028957_a1,cyc_002925_012,cust_002925,sub_002925,999,upi,insufficient_funds,1,16,7,0.2,913,0.7004,0.075
pay_028958_a1,cyc_002928_001,cust_002928,sub_002928,999,card,network_error,1,2,0,0.667,603,1.0,0.6767
pay_028959_a2,cyc_002928_001,cust_002928,sub_002928,999,card,network_error,2,2,0,0.667,603,1.0,0.6767
pay_028960_a3,cyc_002928_001,cust_002928,sub_002928,999,card,network_error,3,2,0,0.667,603,1.0,0.6767
pay_028961_a1,cyc_002928_002,cust_002928,sub_002928,999,card,bank_decline,1,3,1,0.571,633,1.0,0.6767
pay_028962_a2,cyc_002928_002,cust_002928,sub_002928,999,card,bank_decline,2,3,1,0.571,633,1.0,0.6767
pay_028963_a1,cyc_002928_003,cust_002928,sub_002928,999,card,expired_card,1,4,2,0.5,663,1.0,0.6767
pay_028964_a2,cyc_002928_003,cust_002928,sub_002928,999,card,expired_card,2,4,2,0.5,663,1.0,0.6767
pay_028965_a3,cyc_002928_003,cust_002928,sub_002928,999,card,expired_card,3,4,2,0.5,663,1.0,0.6767
pay_028966_a4,cyc_002928_003,cust_002928,sub_002928,999,card,expired_card,4,4,2,0.5,663,1.0,0.6767
pay_028967_a1,cyc_002928_004,cust_002928,sub_002928,999,card,expired_card,1,5,3,0.444,693,1.0,0.6767
pay_028968_a2,cyc_002928_004,cust_002928,sub_002928,999,card,expired_card,2,5,3,0.444,693,1.0,0.6767
pay_028969_a3,cyc_002928_004,cust_002928,sub_002928,999,card,expired_card,3,5,3,0.444,693,1.0,0.6767
pay_028970_a4,cyc_002928_004,cust_002928,sub_002928,999,card,expired_card,4,5,3,0.444,693,1.0,0.6767
pay_028971_a1,cyc_002928_005,cust_002928,sub_002928,999,card,insufficient_funds,1,6,4,0.4,723,1.0,0.6767
pay_028972_a2,cyc_002928_005,cust_002928,sub_002928,999,card,insufficient_funds,2,6,4,0.4,723,1.0,0.6767
pay_028973_a1,cyc_002928_006,cust_002928,sub_002928,999,card,insufficient_funds,1,7,5,0.364,753,1.0,0.6767
pay_028974_a2,cyc_002928_006,cust_002928,sub_002928,999,card,insufficient_funds,2,7,5,0.364,753,1.0,0.6767
pay_028975_a3,cyc_002928_006,cust_002928,sub_002928,999,card,insufficient_funds,3,7,5,0.364,753,1.0,0.6767
pay_028976_a1,cyc_002928_010,cust_002928,sub_002928,999,card,insufficient_funds,1,8,0,0.467,873,1.0,0.6767
pay_028977_a2,cyc_002928_010,cust_002928,sub_002928,999,card,insufficient_funds,2,8,0,0.467,873,1.0,0.6767
pay_028978_a1,cyc_002930_002,cust_002930,sub_002930,1499,upi,insufficient_funds,1,1,0,0.909,299,0.1967,0.3589
pay_028979_a2,cyc_002930_002,cust_002930,sub_002930,1499,upi,insufficient_funds,2,1,0,0.909,299,0.1967,0.3589
pay_028980_a1,cyc_002930_003,cust_002930,sub_002930,1499,upi,network_error,1,2,1,0.833,329,0.1967,0.3589
pay_028981_a2,cyc_002930_003,cust_002930,sub_002930,1499,upi,network_error,2,2,1,0.833,329,0.1967,0.3589
pay_028982_a1,cyc_002931_001,cust_002931,sub_002931,1499,upi,network_error,1,11,0,0.083,110,0.1668,0.0214
pay_028983_a2,cyc_002931_001,cust_002931,sub_002931,1499,upi,network_error,2,11,0,0.083,110,0.1668,0.0214
pay_028984_a1,cyc_002931_002,cust_002931,sub_002931,1499,upi,insufficient_funds,1,12,1,0.077,140,0.1668,0.0214
pay_028985_a1,cyc_002931_003,cust_002931,sub_002931,1499,upi,temporary_bank_issue,1,13,2,0.071,170,0.1668,0.0214
pay_028986_a2,cyc_002931_003,cust_002931,sub_002931,1499,upi,temporary_bank_issue,2,13,2,0.071,170,0.1668,0.0214
pay_028987_a1,cyc_002931_004,cust_002931,sub_002931,1499,upi,insufficient_funds,1,14,3,0.067,200,0.1668,0.0214
pay_028988_a1,cyc_002931_005,cust_002931,sub_002931,1499,upi,insufficient_funds,1,15,4,0.062,230,0.1668,0.0214
pay_028989_a1,cyc_002931_006,cust_002931,sub_002931,1499,upi,expired_card,1,16,5,0.059,260,0.1668,0.0214
pay_028990_a1,cyc_002931_007,cust_002931,sub_002931,1499,upi,expired_card,1,17,6,0.056,290,0.1668,0.0214
pay_028991_a2,cyc_002931_007,cust_002931,sub_002931,1499,upi,expired_card,2,17,6,0.056,290,0.1668,0.0214
pay_028992_a3,cyc_002931_007,cust_002931,sub_002931,1499,upi,expired_card,3,17,6,0.056,290,0.1668,0.0214
pay_028993_a4,cyc_002931_007,cust_002931,sub_002931,1499,upi,expired_card,4,17,6,0.056,290,0.1668,0.0214
pay_028994_a1,cyc_002931_008,cust_002931,sub_002931,1499,upi,temporary_bank_issue,1,18,7,0.053,320,0.1668,0.0214
pay_028995_a1,cyc_002931_009,cust_002931,sub_002931,1499,upi,bank_decline,1,19,8,0.05,350,0.1668,0.0214
pay_028996_a1,cyc_002931_010,cust_002931,sub_002931,1499,upi,insufficient_funds,1,20,9,0.048,380,0.1668,0.0214
pay_028997_a2,cyc_002931_010,cust_002931,sub_002931,1499,upi,insufficient_funds,2,20,9,0.048,380,0.1668,0.0214
pay_028998_a1,cyc_002931_011,cust_002931,sub_002931,1499,upi,expired_card,1,21,10,0.045,410,0.1668,0.0214
pay_028999_a1,cyc_002931_012,cust_002931,sub_002931,1499,upi,insufficient_funds,1,22,11,0.043,440,0.1668,0.0214
pay_029000_a2,cyc_002931_012,cust_002931,sub_002931,1499,upi,insufficient_funds,2,22,11,0.043,440,0.1668,0.0214
pay_029001_a3,cyc_002931_012,cust_002931,sub_002931,1499,upi,insufficient_funds,3,22,11,0.043,440,0.1668,0.0214
pay_029002_a4,cyc_002931_012,cust_002931,sub_002931,1499,upi,insufficient_funds,4,22,11,0.043,440,0.1668,0.0214
pay_029003_a1,cyc_002932_010,cust_002932,sub_002932,499,card,bank_decline,1,1,0,0.941,615,0.2539,0.3588
pay_029004_a1,cyc_002933_001,cust_002933,sub_002933,2999,card,bank_decline,1,5,0,0.286,871,0.0,0.5758
pay_029005_a2,cyc_002933_001,cust_002933,sub_002933,2999,card,bank_decline,2,5,0,0.286,871,0.0,0.5758
pay_029006_a3,cyc_002933_001,cust_002933,sub_002933,2999,card,bank_decline,3,5,0,0.286,871,0.0,0.5758
pay_029007_a4,cyc_002933_001,cust_002933,sub_002933,2999,card,bank_decline,4,5,0,0.286,871,0.0,0.5758
pay_029008_a1,cyc_002933_003,cust_002933,sub_002933,2999,card,expired_card,1,6,0,0.333,931,0.0,0.5758
pay_029009_a2,cyc_002933_003,cust_002933,sub_002933,2999,card,expired_card,2,6,0,0.333,931,0.0,0.5758
pay_029010_a3,cyc_002933_003,cust_002933,sub_002933,2999,card,expired_card,3,6,0,0.333,931,0.0,0.5758
pay_029011_a1,cyc_002933_005,cust_002933,sub_002933,2999,card,insufficient_funds,1,7,0,0.364,991,0.0,0.5758
