payment_id,amount,attempt_number,dynamic_success_rate,cumulative_failures,consecutive_failed_cycles,notification_engagement_score,contact_response_score,payment_method,failure_reason,assigned_T,realized_Y
pay_020697_a1,999,1,0.071,13,8,0.2533,0.4684,upi,insufficient_funds,ESCALATE,0
pay_020698_a2,999,2,0.071,13,8,0.2533,0.4684,upi,insufficient_funds,RETRY,0
pay_020699_a3,999,3,0.071,13,8,0.2533,0.4684,upi,insufficient_funds,RETRY_NUDGE,0
pay_020700_a1,999,1,0.067,14,9,0.2533,0.4684,upi,insufficient_funds,WAIT,0
pay_020701_a1,999,1,0.062,15,10,0.2533,0.4684,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_020702_a2,999,2,0.062,15,10,0.2533,0.4684,upi,temporary_bank_issue,ESCALATE,0
pay_020703_a3,999,3,0.062,15,10,0.2533,0.4684,upi,temporary_bank_issue,WAIT,0
pay_020704_a4,999,4,0.062,15,10,0.2533,0.4684,upi,temporary_bank_issue,RETRY,0
pay_020705_a1,999,1,0.059,16,11,0.2533,0.4684,upi,bank_decline,RETRY_NUDGE,0
pay_020706_a1,999,1,0.111,8,0,0.0,0.4386,upi,expired_card,RETRY_NUDGE,0
pay_020707_a2,999,2,0.111,8,0,0.0,0.4386,upi,expired_card,ESCALATE,0
pay_020708_a3,999,3,0.111,8,0,0.0,0.4386,upi,expired_card,ESCALATE,0
pay_020709_a1,999,1,0.1,9,1,0.0,0.4386,upi,network_error,WAIT,0
pay_020710_a1,999,1,0.167,10,0,0.0,0.4386,upi,insufficient_funds,RETRY,0
pay_020711_a1,999,1,0.267,11,0,0.0,0.4386,upi,bank_decline,RETRY_NUDGE,0
pay_020712_a1,999,1,0.294,12,0,0.0,0.4386,upi,insufficient_funds,RETRY,0
pay_020713_a2,999,2,0.294,12,0,0.0,0.4386,upi,insufficient_funds,WAIT,0
pay_020714_a3,999,3,0.294,12,0,0.0,0.4386,upi,insufficient_funds,WAIT,0
pay_020715_a4,999,4,0.294,12,0,0.0,0.4386,upi,insufficient_funds,RETRY,0
pay_020716_a1,999,1,0.278,13,1,0.0,0.4386,upi,bank_decline,RETRY,0
pay_020717_a2,999,2,0.278,13,1,0.0,0.4386,upi,bank_decline,WAIT,0
pay_020718_a1,999,1,0.263,14,2,0.0,0.4386,upi,insufficient_funds,ESCALATE,0
pay_020719_a1,999,1,0.25,15,3,0.0,0.4386,upi,insufficient_funds,ESCALATE,0
pay_020720_a2,999,2,0.25,15,3,0.0,0.4386,upi,insufficient_funds,ESCALATE,0
pay_020721_a3,999,3,0.25,15,3,0.0,0.4386,upi,insufficient_funds,WAIT,0
pay_020722_a1,999,1,0.25,6,0,0.5488,0.6406,upi,authentication_failure,RETRY_NUDGE,0
pay_020723_a2,999,2,0.25,6,0,0.5488,0.6406,upi,authentication_failure,WAIT,0
pay_020724_a3,999,3,0.25,6,0,0.5488,0.6406,upi,authentication_failure,RETRY,0
pay_020725_a1,999,1,0.222,7,1,0.5488,0.6406,upi,temporary_bank_issue,ESCALATE,0
pay_020726_a1,999,1,0.333,8,0,0.5488,0.6406,upi,bank_decline,RETRY,0
pay_020727_a1,999,1,0.357,9,0,0.5488,0.6406,upi,insufficient_funds,ESCALATE,0
pay_020728_a1,999,1,0.333,10,1,0.5488,0.6406,upi,bank_decline,WAIT,0
pay_020729_a1,999,1,0.312,11,2,0.5488,0.6406,upi,bank_decline,RETRY,0
pay_020730_a2,999,2,0.312,11,2,0.5488,0.6406,upi,bank_decline,RETRY_NUDGE,0
pay_020731_a1,999,1,0.294,12,3,0.5488,0.6406,upi,authentication_failure,ESCALATE,0
pay_020732_a2,999,2,0.294,12,3,0.5488,0.6406,upi,authentication_failure,RETRY_NUDGE,0
pay_020733_a3,999,3,0.294,12,3,0.5488,0.6406,upi,authentication_failure,RETRY_NUDGE,0
pay_020734_a4,999,4,0.294,12,3,0.5488,0.6406,upi,authentication_failure,WAIT,0
pay_020735_a1,999,1,0.316,13,0,0.5488,0.6406,upi,insufficient_funds,RETRY_NUDGE,0
pay_020736_a2,999,2,0.316,13,0,0.5488,0.6406,upi,insufficient_funds,ESCALATE,0
pay_020737_a3,999,3,0.316,13,0,0.5488,0.6406,upi,insufficient_funds,RETRY_NUDGE,0
pay_020738_a4,999,4,0.316,13,0,0.5488,0.6406,upi,insufficient_funds,WAIT,0
pay_020739_a1,4999,1,0.571,3,0,1.0,0.5011,wallet,insufficient_funds,ESCALATE,0
pay_020740_a1,4999,1,0.5,4,1,1.0,0.5011,wallet,bank_decline,WAIT,0
pay_020741_a2,4999,2,0.5,4,1,1.0,0.5011,wallet,bank_decline,RETRY,0
pay_020742_a1,4999,1,0.444,5,2,1.0,0.5011,wallet,bank_decline,RETRY_NUDGE,1
pay_020743_a2,4999,2,0.444,5,2,1.0,0.5011,wallet,bank_decline,ESCALATE,0
pay_020744_a1,4999,1,0.455,6,0,1.0,0.5011,wallet,insufficient_funds,WAIT,0
pay_020745_a2,4999,2,0.455,6,0,1.0,0.5011,wallet,insufficient_funds,ESCALATE,0
pay_020746_a3,4999,3,0.455,6,0,1.0,0.5011,wallet,insufficient_funds,RETRY_NUDGE,0
pay_020747_a1,4999,1,0.417,7,1,1.0,0.5011,wallet,insufficient_funds,RETRY,1
pay_020748_a2,4999,2,0.417,7,1,1.0,0.5011,wallet,insufficient_funds,RETRY,0
pay_020749_a1,4999,1,0.385,8,2,1.0,0.5011,wallet,bank_decline,RETRY_NUDGE,0
pay_020750_a2,4999,2,0.385,8,2,1.0,0.5011,wallet,bank_decline,RETRY_NUDGE,0
pay_020751_a1,4999,1,0.357,9,3,1.0,0.5011,wallet,network_error,RETRY_NUDGE,0
pay_020752_a2,4999,2,0.357,9,3,1.0,0.5011,wallet,network_error,RETRY,0
pay_020753_a1,4999,1,0.375,10,0,1.0,0.5011,wallet,bank_decline,RETRY_NUDGE,0
pay_020754_a1,999,1,0.952,1,0,0.0206,0.7342,upi,bank_decline,RETRY_NUDGE,1
pay_020755_a2,999,2,0.952,1,0,0.0206,0.7342,upi,bank_decline,RETRY,1
pay_020756_a3,999,3,0.952,1,0,0.0206,0.7342,upi,bank_decline,WAIT,1
pay_020757_a1,499,1,0.75,3,0,0.4422,0.5614,upi,insufficient_funds,RETRY_NUDGE,1
pay_020758_a1,499,1,0.778,4,0,0.4422,0.5614,upi,bank_decline,RETRY_NUDGE,0
pay_020759_a2,499,2,0.778,4,0,0.4422,0.5614,upi,bank_decline,ESCALATE,1
pay_020760_a3,499,3,0.778,4,0,0.4422,0.5614,upi,bank_decline,WAIT,0
pay_020761_a1,499,1,0.762,5,0,0.4422,0.5614,upi,network_error,WAIT,0
pay_020762_a2,499,2,0.762,5,0,0.4422,0.5614,upi,network_error,RETRY_NUDGE,1
pay_020763_a1,799,1,0.545,5,0,0.2145,0.0,netbanking,temporary_bank_issue,RETRY,0
pay_020764_a1,799,1,0.5,6,1,0.2145,0.0,netbanking,insufficient_funds,ESCALATE,1
pay_020765_a1,799,1,0.5,7,0,0.2145,0.0,netbanking,insufficient_funds,RETRY,0
pay_020766_a1,799,1,0.529,8,0,0.2145,0.0,netbanking,insufficient_funds,ESCALATE,0
pay_020767_a1,799,1,0.526,9,0,0.2145,0.0,netbanking,expired_card,ESCALATE,0
pay_020768_a2,799,2,0.526,9,0,0.2145,0.0,netbanking,expired_card,RETRY,0
pay_020769_a1,799,1,0.5,10,1,0.2145,0.0,netbanking,insufficient_funds,WAIT,0
pay_020770_a1,799,1,0.706,5,0,0.0496,0.6833,card,authentication_failure,RETRY_NUDGE,0
pay_020771_a2,799,2,0.706,5,0,0.0496,0.6833,card,authentication_failure,RETRY_NUDGE,0
pay_020772_a1,799,1,0.667,6,1,0.0496,0.6833,card,network_error,RETRY_NUDGE,0
pay_020773_a2,799,2,0.667,6,1,0.0496,0.6833,card,network_error,RETRY,0
pay_020774_a3,799,3,0.667,6,1,0.0496,0.6833,card,network_error,RETRY,0
pay_020775_a1,799,1,0.65,7,0,0.0496,0.6833,card,bank_decline,WAIT,0
pay_020776_a2,799,2,0.65,7,0,0.0496,0.6833,card,bank_decline,WAIT,0
pay_020777_a3,799,3,0.65,7,0,0.0496,0.6833,card,bank_decline,WAIT,0
pay_020778_a1,2999,1,0.9,1,0,0.1811,0.3044,upi,authentication_failure,ESCALATE,1
pay_020779_a1,2999,1,0.857,2,0,0.1811,0.3044,upi,insufficient_funds,WAIT,0
pay_020780_a2,2999,2,0.857,2,0,0.1811,0.3044,upi,insufficient_funds,ESCALATE,1
pay_020781_a1,2999,1,0.8,3,1,0.1811,0.3044,upi,network_error,RETRY_NUDGE,1
pay_020782_a1,799,1,0.455,6,0,0.3343,0.3478,netbanking,network_error,RETRY,0
pay_020783_a1,799,1,0.417,7,1,0.3343,0.3478,netbanking,bank_decline,RETRY,0
pay_020784_a2,799,2,0.417,7,1,0.3343,0.3478,netbanking,bank_decline,RETRY,0
pay_020785_a1,799,1,0.385,8,2,0.3343,0.3478,netbanking,bank_decline,RETRY_NUDGE,0
pay_020786_a2,799,2,0.385,8,2,0.3343,0.3478,netbanking,bank_decline,RETRY,0
pay_020787_a3,799,3,0.385,8,2,0.3343,0.3478,netbanking,bank_decline,WAIT,0
pay_020788_a1,799,1,0.4,9,0,0.3343,0.3478,netbanking,bank_decline,ESCALATE,0
pay_020789_a1,799,1,0.375,10,1,0.3343,0.3478,netbanking,authentication_failure,RETRY_NUDGE,0
pay_020790_a1,799,1,0.353,11,2,0.3343,0.3478,netbanking,expired_card,WAIT,0
pay_020791_a2,799,2,0.353,11,2,0.3343,0.3478,netbanking,expired_card,ESCALATE,0
pay_020792_a3,799,3,0.353,11,2,0.3343,0.3478,netbanking,expired_card,ESCALATE,0
pay_020793_a4,799,4,0.353,11,2,0.3343,0.3478,netbanking,expired_card,WAIT,0
pay_020794_a1,799,1,0.333,12,3,0.3343,0.3478,netbanking,insufficient_funds,ESCALATE,0
pay_020795_a2,799,2,0.333,12,3,0.3343,0.3478,netbanking,insufficient_funds,ESCALATE,0
pay_020796_a1,799,1,0.316,13,4,0.3343,0.3478,netbanking,expired_card,ESCALATE,0
pay_020797_a1,499,1,1.0,0,0,0.0,0.1456,card,authentication_failure,RETRY,1
pay_020798_a1,499,1,0.947,1,0,0.0,0.1456,card,expired_card,RETRY_NUDGE,1
pay_020799_a2,499,2,0.947,1,0,0.0,0.1456,card,expired_card,ESCALATE,1
pay_020800_a1,999,1,0.857,1,0,0.708,0.1978,card,network_error,RETRY_NUDGE,1
pay_020801_a1,999,1,0.4,6,0,0.5483,0.3578,wallet,bank_decline,WAIT,1
pay_020802_a2,999,2,0.4,6,0,0.5483,0.3578,wallet,bank_decline,WAIT,1
pay_020803_a1,999,1,0.417,7,0,0.5483,0.3578,wallet,bank_decline,WAIT,0
pay_020804_a2,999,2,0.417,7,0,0.5483,0.3578,wallet,bank_decline,RETRY,0
pay_020805_a1,999,1,0.385,8,1,0.5483,0.3578,wallet,insufficient_funds,WAIT,0
pay_020806_a1,999,1,0.357,9,2,0.5483,0.3578,wallet,bank_decline,ESCALATE,0
pay_020807_a2,999,2,0.357,9,2,0.5483,0.3578,wallet,bank_decline,WAIT,0
pay_020808_a3,999,3,0.357,9,2,0.5483,0.3578,wallet,bank_decline,RETRY_NUDGE,0
pay_020809_a4,999,4,0.357,9,2,0.5483,0.3578,wallet,bank_decline,RETRY_NUDGE,0
pay_020810_a1,999,1,0.412,10,0,0.5483,0.3578,wallet,authentication_failure,WAIT,1
pay_020811_a1,499,1,0.538,6,0,0.5956,0.501,card,authentication_failure,WAIT,0
pay_020812_a2,499,2,0.538,6,0,0.5956,0.501,card,authentication_failure,WAIT,0
pay_020813_a3,499,3,0.538,6,0,0.5956,0.501,card,authentication_failure,RETRY_NUDGE,0
pay_020814_a1,499,1,0.5,7,1,0.5956,0.501,card,bank_decline,RETRY_NUDGE,0
pay_020815_a2,499,2,0.5,7,1,0.5956,0.501,card,bank_decline,WAIT,0
pay_020816_a3,499,3,0.5,7,1,0.5956,0.501,card,bank_decline,RETRY,1
pay_020817_a1,499,1,0.467,8,2,0.5956,0.501,card,authentication_failure,RETRY_NUDGE,1
pay_020818_a2,499,2,0.467,8,2,0.5956,0.501,card,authentication_failure,RETRY_NUDGE,0
pay_020819_a3,499,3,0.467,8,2,0.5956,0.501,card,authentication_failure,RETRY_NUDGE,0
pay_020820_a1,499,1,0.438,9,3,0.5956,0.501,card,authentication_failure,RETRY,0
pay_020821_a2,499,2,0.438,9,3,0.5956,0.501,card,authentication_failure,ESCALATE,0
pay_020822_a3,499,3,0.438,9,3,0.5956,0.501,card,authentication_failure,RETRY_NUDGE,0
pay_020823_a4,499,4,0.438,9,3,0.5956,0.501,card,authentication_failure,WAIT,0
pay_020824_a1,499,1,0.412,10,4,0.5956,0.501,card,bank_decline,ESCALATE,0
pay_020825_a2,499,2,0.412,10,4,0.5956,0.501,card,bank_decline,RETRY,0
pay_020826_a1,799,1,0.875,1,0,0.2563,0.239,wallet,insufficient_funds,ESCALATE,0
pay_020827_a2,799,2,0.875,1,0,0.2563,0.239,wallet,insufficient_funds,WAIT,0
pay_020828_a1,799,1,0.455,6,0,0.5531,0.4125,card,temporary_bank_issue,RETRY_NUDGE,0
pay_020829_a1,799,1,0.417,7,1,0.5531,0.4125,card,bank_decline,RETRY,1
pay_020830_a2,799,2,0.417,7,1,0.5531,0.4125,card,bank_decline,RETRY_NUDGE,1
pay_020831_a1,799,1,0.385,8,2,0.5531,0.4125,card,insufficient_funds,WAIT,0
pay_020832_a1,799,1,0.357,9,3,0.5531,0.4125,card,bank_decline,RETRY,0
pay_020833_a1,799,1,0.375,10,0,0.5531,0.4125,card,insufficient_funds,RETRY_NUDGE,0
pay_020834_a1,799,1,0.353,11,1,0.5531,0.4125,card,expired_card,RETRY_NUDGE,0
pay_020835_a1,799,1,0.333,12,2,0.5531,0.4125,card,insufficient_funds,ESCALATE,0
pay_020836_a2,799,2,0.333,12,2,0.5531,0.4125,card,insufficient_funds,RETRY_NUDGE,1
pay_020837_a3,799,3,0.333,12,2,0.5531,0.4125,card,insufficient_funds,ESCALATE,0
pay_020838_a4,799,4,0.333,12,2,0.5531,0.4125,card,insufficient_funds,RETRY_NUDGE,0
pay_020839_a1,799,1,0.381,13,0,0.5531,0.4125,card,temporary_bank_issue,RETRY_NUDGE,1
pay_020840_a1,1499,1,0.667,2,0,0.2959,0.8299,wallet,bank_decline,WAIT,0
pay_020841_a1,1499,1,0.625,3,0,0.2959,0.8299,wallet,authentication_failure,RETRY,1
pay_020842_a2,1499,2,0.625,3,0,0.2959,0.8299,wallet,authentication_failure,RETRY_NUDGE,0
pay_020843_a3,1499,3,0.625,3,0,0.2959,0.8299,wallet,authentication_failure,ESCALATE,1
pay_020844_a4,1499,4,0.625,3,0,0.2959,0.8299,wallet,authentication_failure,RETRY,0
pay_020845_a1,1499,1,0.636,4,0,0.2959,0.8299,wallet,insufficient_funds,RETRY,0
pay_020846_a2,1499,2,0.636,4,0,0.2959,0.8299,wallet,insufficient_funds,ESCALATE,0
pay_020847_a1,1499,1,0.643,5,0,0.2959,0.8299,wallet,insufficient_funds,RETRY,0
pay_020848_a2,1499,2,0.643,5,0,0.2959,0.8299,wallet,insufficient_funds,RETRY,0
pay_020849_a3,1499,3,0.643,5,0,0.2959,0.8299,wallet,insufficient_funds,ESCALATE,0
pay_020850_a1,1499,1,0.6,6,1,0.2959,0.8299,wallet,temporary_bank_issue,ESCALATE,1
pay_020851_a1,1499,1,0.588,7,0,0.2959,0.8299,wallet,bank_decline,ESCALATE,0
pay_020852_a2,1499,2,0.588,7,0,0.2959,0.8299,wallet,bank_decline,RETRY_NUDGE,0
pay_020853_a1,1499,1,1.0,0,0,0.1641,0.0,netbanking,bank_decline,ESCALATE,1
pay_020854_a2,1499,2,1.0,0,0,0.1641,0.0,netbanking,bank_decline,RETRY,1
pay_020855_a3,1499,3,1.0,0,0,0.1641,0.0,netbanking,bank_decline,WAIT,1
pay_020856_a4,1499,4,1.0,0,0,0.1641,0.0,netbanking,bank_decline,ESCALATE,1
pay_020857_a1,999,1,0.5,5,0,0.9422,0.5768,upi,insufficient_funds,ESCALATE,1
pay_020858_a1,999,1,0.5,6,0,0.9422,0.5768,upi,insufficient_funds,WAIT,0
pay_020859_a2,999,2,0.5,6,0,0.9422,0.5768,upi,insufficient_funds,ESCALATE,0
pay_020860_a3,999,3,0.5,6,0,0.9422,0.5768,upi,insufficient_funds,WAIT,0
pay_020861_a4,999,4,0.5,6,0,0.9422,0.5768,upi,insufficient_funds,RETRY_NUDGE,0
pay_020862_a1,999,1,0.462,7,1,0.9422,0.5768,upi,insufficient_funds,RETRY_NUDGE,0
pay_020863_a2,999,2,0.462,7,1,0.9422,0.5768,upi,insufficient_funds,WAIT,0
pay_020864_a3,999,3,0.462,7,1,0.9422,0.5768,upi,insufficient_funds,RETRY_NUDGE,1
pay_020865_a4,999,4,0.462,7,1,0.9422,0.5768,upi,insufficient_funds,WAIT,0
pay_020866_a1,999,1,0.467,8,0,0.9422,0.5768,upi,authentication_failure,RETRY_NUDGE,1
pay_020867_a1,999,1,0.438,9,1,0.9422,0.5768,upi,bank_decline,RETRY,0
pay_020868_a2,999,2,0.438,9,1,0.9422,0.5768,upi,bank_decline,RETRY,0
pay_020869_a3,999,3,0.438,9,1,0.9422,0.5768,upi,bank_decline,RETRY_NUDGE,0
pay_020870_a4,999,4,0.438,9,1,0.9422,0.5768,upi,bank_decline,ESCALATE,0
pay_020871_a1,999,1,0.412,10,2,0.9422,0.5768,upi,insufficient_funds,RETRY_NUDGE,0
pay_020872_a2,999,2,0.412,10,2,0.9422,0.5768,upi,insufficient_funds,RETRY,0
pay_020873_a3,999,3,0.412,10,2,0.9422,0.5768,upi,insufficient_funds,RETRY_NUDGE,0
pay_020874_a4,999,4,0.412,10,2,0.9422,0.5768,upi,insufficient_funds,ESCALATE,0
pay_020875_a1,999,1,0.389,11,3,0.9422,0.5768,upi,bank_decline,RETRY,0
pay_020876_a2,999,2,0.389,11,3,0.9422,0.5768,upi,bank_decline,RETRY,1
pay_020877_a3,999,3,0.389,11,3,0.9422,0.5768,upi,bank_decline,RETRY,0
pay_020878_a4,999,4,0.389,11,3,0.9422,0.5768,upi,bank_decline,RETRY_NUDGE,0
pay_020879_a1,999,1,0.368,12,4,0.9422,0.5768,upi,authentication_failure,ESCALATE,0
pay_020880_a1,499,1,0.833,1,0,0.51,0.2898,upi,temporary_bank_issue,RETRY_NUDGE,1
pay_020881_a2,499,2,0.833,1,0,0.51,0.2898,upi,temporary_bank_issue,RETRY_NUDGE,1
pay_020882_a1,499,1,0.75,2,0,0.51,0.2898,upi,network_error,ESCALATE,0
pay_020883_a2,499,2,0.75,2,0,0.51,0.2898,upi,network_error,RETRY_NUDGE,0
pay_020884_a1,499,1,0.7,3,0,0.51,0.2898,upi,bank_decline,RETRY_NUDGE,1
pay_020885_a2,499,2,0.7,3,0,0.51,0.2898,upi,bank_decline,RETRY,0
pay_020886_a1,499,1,0.636,4,1,0.51,0.2898,upi,bank_decline,ESCALATE,1
pay_020887_a1,499,1,0.615,5,0,0.51,0.2898,upi,expired_card,ESCALATE,0
pay_020888_a1,499,1,0.647,6,0,0.51,0.2898,upi,insufficient_funds,WAIT,0
pay_020889_a2,499,2,0.647,6,0,0.51,0.2898,upi,insufficient_funds,WAIT,0
pay_020890_a3,499,3,0.647,6,0,0.51,0.2898,upi,insufficient_funds,RETRY_NUDGE,1
pay_020891_a4,499,4,0.647,6,0,0.51,0.2898,upi,insufficient_funds,ESCALATE,0
pay_020892_a1,499,1,0.667,3,0,1.0,0.1739,upi,network_error,RETRY,0
pay_020893_a1,499,1,0.6,4,1,1.0,0.1739,upi,authentication_failure,WAIT,0
pay_020894_a1,499,1,0.583,5,0,1.0,0.1739,upi,insufficient_funds,WAIT,0
pay_020895_a2,499,2,0.583,5,0,1.0,0.1739,upi,insufficient_funds,WAIT,0
pay_020896_a1,499,1,0.625,6,0,1.0,0.1739,upi,authentication_failure,WAIT,0
pay_020897_a1,499,1,0.588,7,1,1.0,0.1739,upi,bank_decline,ESCALATE,0
pay_020898_a2,499,2,0.588,7,1,1.0,0.1739,upi,bank_decline,RETRY_NUDGE,0
pay_020899_a1,499,1,0.556,8,2,1.0,0.1739,upi,bank_decline,WAIT,0
pay_020900_a2,499,2,0.556,8,2,1.0,0.1739,upi,bank_decline,ESCALATE,0
pay_020901_a1,999,1,0.737,5,0,0.4365,0.179,netbanking,bank_decline,WAIT,1
pay_020902_a2,999,2,0.737,5,0,0.4365,0.179,netbanking,bank_decline,ESCALATE,0
pay_020903_a3,999,3,0.737,5,0,0.4365,0.179,netbanking,bank_decline,RETRY_NUDGE,0
pay_020904_a4,999,4,0.737,5,0,0.4365,0.179,netbanking,bank_decline,RETRY_NUDGE,1
pay_020905_a1,799,1,0.429,4,0,0.7034,0.8226,card,insufficient_funds,ESCALATE,0
pay_020906_a2,799,2,0.429,4,0,0.7034,0.8226,card,insufficient_funds,WAIT,0
pay_020907_a1,799,1,0.375,5,1,0.7034,0.8226,card,expired_card,RETRY,0
pay_020908_a1,799,1,0.333,6,2,0.7034,0.8226,card,temporary_bank_issue,ESCALATE,0
pay_020909_a2,799,2,0.333,6,2,0.7034,0.8226,card,temporary_bank_issue,ESCALATE,0
pay_020910_a3,799,3,0.333,6,2,0.7034,0.8226,card,temporary_bank_issue,RETRY,0
pay_020911_a4,799,4,0.333,6,2,0.7034,0.8226,card,temporary_bank_issue,WAIT,0
pay_020912_a1,799,1,0.3,7,3,0.7034,0.8226,card,bank_decline,RETRY_NUDGE,1
pay_020913_a1,799,1,0.385,8,0,0.7034,0.8226,card,expired_card,ESCALATE,0
pay_020914_a1,1999,1,0.625,3,0,0.8013,1.0,upi,authentication_failure,RETRY_NUDGE,1
pay_020915_a1,1999,1,0.6,4,0,0.8013,1.0,upi,bank_decline,WAIT,1
pay_020916_a2,1999,2,0.6,4,0,0.8013,1.0,upi,bank_decline,WAIT,0
pay_020917_a1,1999,1,0.545,5,1,0.8013,1.0,upi,expired_card,ESCALATE,0
pay_020918_a1,1999,1,0.538,6,0,0.8013,1.0,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_020919_a2,1999,2,0.538,6,0,0.8013,1.0,upi,temporary_bank_issue,WAIT,0
pay_020920_a3,1999,3,0.538,6,0,0.8013,1.0,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_020921_a4,1999,4,0.538,6,0,0.8013,1.0,upi,temporary_bank_issue,RETRY,0
pay_020922_a1,1999,1,0.5,7,1,0.8013,1.0,upi,network_error,ESCALATE,0
pay_020923_a2,1999,2,0.5,7,1,0.8013,1.0,upi,network_error,RETRY,0
pay_020924_a1,1999,1,0.467,8,2,0.8013,1.0,upi,expired_card,RETRY_NUDGE,1
pay_020925_a2,1999,2,0.467,8,2,0.8013,1.0,upi,expired_card,ESCALATE,0
pay_020926_a3,1999,3,0.467,8,2,0.8013,1.0,upi,expired_card,RETRY,0
pay_020927_a4,1999,4,0.467,8,2,0.8013,1.0,upi,expired_card,RETRY_NUDGE,0
pay_020928_a1,1499,1,0.333,6,0,0.457,0.3832,upi,insufficient_funds,RETRY,0
pay_020929_a2,1499,2,0.333,6,0,0.457,0.3832,upi,insufficient_funds,RETRY,0
pay_020930_a3,1499,3,0.333,6,0,0.457,0.3832,upi,insufficient_funds,ESCALATE,0
pay_020931_a1,1499,1,0.364,7,0,0.457,0.3832,upi,network_error,RETRY,0
pay_020932_a2,1499,2,0.364,7,0,0.457,0.3832,upi,network_error,WAIT,0
pay_020933_a1,1499,1,0.385,8,0,0.457,0.3832,upi,insufficient_funds,ESCALATE,0
pay_020934_a1,1499,1,0.4,9,0,0.457,0.3832,upi,insufficient_funds,ESCALATE,0
pay_020935_a2,1499,2,0.4,9,0,0.457,0.3832,upi,insufficient_funds,RETRY,0
pay_020936_a3,1499,3,0.4,9,0,0.457,0.3832,upi,insufficient_funds,RETRY,0
pay_020937_a4,1499,4,0.4,9,0,0.457,0.3832,upi,insufficient_funds,WAIT,0
pay_020938_a1,1499,1,0.412,10,0,0.457,0.3832,upi,expired_card,WAIT,0
pay_020939_a2,1499,2,0.412,10,0,0.457,0.3832,upi,expired_card,RETRY,0
pay_020940_a3,1499,3,0.412,10,0,0.457,0.3832,upi,expired_card,RETRY,0
pay_020941_a4,1499,4,0.412,10,0,0.457,0.3832,upi,expired_card,WAIT,0
pay_020942_a1,1499,1,0.421,11,0,0.457,0.3832,upi,network_error,ESCALATE,0
pay_020943_a1,1499,1,0.4,12,1,0.457,0.3832,upi,bank_decline,RETRY,0
pay_020944_a2,1499,2,0.4,12,1,0.457,0.3832,upi,bank_decline,ESCALATE,0
pay_020945_a1,1499,1,0.444,5,0,0.9594,0.5606,upi,bank_decline,WAIT,0
pay_020946_a1,1499,1,0.4,6,1,0.9594,0.5606,upi,insufficient_funds,RETRY_NUDGE,1
pay_020947_a2,1499,2,0.4,6,1,0.9594,0.5606,upi,insufficient_funds,WAIT,0
pay_020948_a1,1499,1,0.364,7,2,0.9594,0.5606,upi,insufficient_funds,WAIT,0
pay_020949_a2,1499,2,0.364,7,2,0.9594,0.5606,upi,insufficient_funds,WAIT,0
pay_020950_a1,1499,1,0.333,8,3,0.9594,0.5606,upi,insufficient_funds,WAIT,0
pay_020951_a2,1499,2,0.333,8,3,0.9594,0.5606,upi,insufficient_funds,RETRY_NUDGE,0
pay_020952_a3,1499,3,0.333,8,3,0.9594,0.5606,upi,insufficient_funds,WAIT,0
pay_020953_a1,1499,1,0.308,9,4,0.9594,0.5606,upi,authentication_failure,WAIT,0
pay_020954_a2,1499,2,0.308,9,4,0.9594,0.5606,upi,authentication_failure,WAIT,0
pay_020955_a3,1499,3,0.308,9,4,0.9594,0.5606,upi,authentication_failure,ESCALATE,0
pay_020956_a4,1499,4,0.308,9,4,0.9594,0.5606,upi,authentication_failure,ESCALATE,0
pay_020957_a1,1499,1,0.333,10,0,0.9594,0.5606,upi,bank_decline,RETRY,0
pay_020958_a2,1499,2,0.333,10,0,0.9594,0.5606,upi,bank_decline,RETRY,1
pay_020959_a3,1499,3,0.333,10,0,0.9594,0.5606,upi,bank_decline,RETRY_NUDGE,1
pay_020960_a4,1499,4,0.333,10,0,0.9594,0.5606,upi,bank_decline,ESCALATE,0
pay_020961_a1,1499,1,0.353,11,0,0.9594,0.5606,upi,bank_decline,RETRY_NUDGE,0
pay_020962_a1,1499,1,0.4,12,0,0.9594,0.5606,upi,network_error,RETRY_NUDGE,1
pay_020963_a2,1499,2,0.4,12,0,0.9594,0.5606,upi,network_error,RETRY,0
pay_020964_a3,1499,3,0.4,12,0,0.9594,0.5606,upi,network_error,RETRY,0
pay_020965_a1,499,1,0.9,1,0,0.4491,0.4056,card,expired_card,WAIT,0
pay_020966_a1,499,1,0.857,2,0,0.4491,0.4056,card,expired_card,RETRY_NUDGE,0
pay_020967_a2,499,2,0.857,2,0,0.4491,0.4056,card,expired_card,ESCALATE,1
pay_020968_a1,799,1,0.769,3,0,1.0,0.3437,upi,insufficient_funds,WAIT,1
pay_020969_a2,799,2,0.769,3,0,1.0,0.3437,upi,insufficient_funds,WAIT,1
pay_020970_a3,799,3,0.769,3,0,1.0,0.3437,upi,insufficient_funds,RETRY_NUDGE,1
pay_020971_a1,999,1,0.727,3,0,0.2998,0.6687,card,temporary_bank_issue,RETRY,0
pay_020972_a2,999,2,0.727,3,0,0.2998,0.6687,card,temporary_bank_issue,WAIT,1
pay_020973_a1,999,1,0.733,4,0,0.2998,0.6687,card,expired_card,RETRY,0
pay_020974_a1,999,1,0.688,5,1,0.2998,0.6687,card,insufficient_funds,RETRY_NUDGE,0
