payment_id,policy_name,chosen_action,amount,p_success_for_chosen_action,action_cost,expected_recovery,expected_net_value
pay_029500_a2,RuleBasedPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_029501_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029502_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029503_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029504_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029505_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029506_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029507_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029508_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029509_a3,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029510_a4,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029511_a1,RuleBasedPolicy,WAIT,1999,0.7614,0.0,1522.0386,1522.0386
pay_029512_a1,RuleBasedPolicy,RETRY,799,0.3856,5.0,308.0944,303.0944
pay_029513_a2,RuleBasedPolicy,RETRY,799,0.3025,5.0,241.6975,236.6975
pay_029514_a1,RuleBasedPolicy,RETRY,799,0.1553,5.0,124.0847,119.0847
pay_029515_a2,RuleBasedPolicy,RETRY,799,0.1363,5.0,108.9037,103.9037
pay_029516_a3,RuleBasedPolicy,RETRY,799,0.0462,5.0,36.9138,31.9138
pay_029517_a4,RuleBasedPolicy,RETRY,799,0.01,5.0,7.99,2.99
pay_029518_a1,RuleBasedPolicy,RETRY,799,0.1823,5.0,145.6577,140.6577
pay_029519_a1,RuleBasedPolicy,RETRY,799,0.17,5.0,135.83,130.83
pay_029520_a2,RuleBasedPolicy,RETRY,799,0.1248,5.0,99.7152,94.7152
pay_029521_a1,RuleBasedPolicy,RETRY,799,0.1342,5.0,107.2258,102.2258
pay_029522_a2,RuleBasedPolicy,RETRY,799,0.0902,5.0,72.0698,67.0698
pay_029523_a1,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029524_a2,RuleBasedPolicy,ESCALATE,799,0.01,250.0,7.99,-242.01
pay_029525_a1,RuleBasedPolicy,RETRY,799,0.0744,5.0,59.4456,54.4456
pay_029526_a1,RuleBasedPolicy,RETRY,1999,0.4651,5.0,929.7349,924.7349
pay_029527_a2,RuleBasedPolicy,RETRY,1999,0.4348,5.0,869.1652,864.1652
pay_029528_a3,RuleBasedPolicy,RETRY,1999,0.392,5.0,783.608,778.608
pay_029529_a1,RuleBasedPolicy,RETRY,1999,0.3342,5.0,668.0658,663.0658
pay_029530_a1,RuleBasedPolicy,RETRY,1999,0.3538,5.0,707.2462,702.2462
pay_029531_a2,RuleBasedPolicy,RETRY,1999,0.2432,5.0,486.1568,481.1568
pay_029532_a3,RuleBasedPolicy,RETRY,1999,0.2246,5.0,448.9754,443.9754
pay_029533_a4,RuleBasedPolicy,RETRY,1999,0.08,5.0,159.92,154.92
pay_029534_a1,RuleBasedPolicy,RETRY,1999,0.3039,5.0,607.4961,602.4961
pay_029535_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2707,15.0,541.1293,526.1293
pay_029536_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2638,15.0,527.3362,512.3362
pay_029537_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2376,15.0,474.9624,459.9624
pay_029538_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3287,15.0,657.0713,642.0713
pay_029539_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.2587,15.0,517.1413,502.1413
pay_029540_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.265,15.0,529.735,514.735
pay_029541_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.1166,15.0,233.0834,218.0834
pay_029542_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.0635,15.0,126.9365,111.9365
pay_029543_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.0214,15.0,42.7786,27.7786
pay_029544_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_029545_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.1018,15.0,203.4982,188.4982
pay_029546_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2157,15.0,431.1843,416.1843
pay_029547_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.151,15.0,301.849,286.849
pay_029548_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.1705,15.0,340.8295,325.8295
pay_029549_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.0847,15.0,169.3153,154.3153
pay_029550_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.068,15.0,135.932,120.932
pay_029551_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.6372,15.0,955.1628,940.1628
pay_029552_a2,RuleBasedPolicy,RETRY_NUDGE,1499,0.5883,15.0,881.8617,866.8617
pay_029553_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.4974,15.0,745.6026,730.6026
pay_029554_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.526,15.0,788.474,773.474
pay_029555_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.3365,15.0,504.4135,489.4135
pay_029556_a2,RuleBasedPolicy,RETRY_NUDGE,1499,0.2874,15.0,430.8126,415.8126
pay_029557_a3,RuleBasedPolicy,RETRY_NUDGE,1499,0.2296,15.0,344.1704,329.1704
pay_029558_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.5241,15.0,785.6259,770.6259
pay_029559_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.3016,15.0,452.0984,437.0984
pay_029560_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.2674,15.0,400.8326,385.8326
pay_029561_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.3598,15.0,539.3402,524.3402
pay_029562_a1,RuleBasedPolicy,RETRY_NUDGE,1499,0.2412,15.0,361.5588,346.5588
pay_029563_a2,RuleBasedPolicy,RETRY_NUDGE,1499,0.1717,15.0,257.3783,242.3783
pay_029564_a1,RuleBasedPolicy,RETRY,799,0.6031,5.0,481.8769,476.8769
pay_029565_a1,RuleBasedPolicy,RETRY,799,0.6073,5.0,485.2327,480.2327
pay_029566_a1,RuleBasedPolicy,RETRY,799,0.5787,5.0,462.3813,457.3813
pay_029567_a2,RuleBasedPolicy,RETRY,799,0.5286,5.0,422.3514,417.3514
pay_029568_a1,RuleBasedPolicy,RETRY,799,0.5688,5.0,454.4712,449.4712
pay_029569_a2,RuleBasedPolicy,RETRY,799,0.541,5.0,432.259,427.259
pay_029570_a3,RuleBasedPolicy,RETRY,799,0.4651,5.0,371.6149,366.6149
pay_029571_a4,RuleBasedPolicy,RETRY,799,0.3831,5.0,306.0969,301.0969
pay_029572_a1,RuleBasedPolicy,RETRY,799,0.4939,5.0,394.6261,389.6261
pay_029573_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4615,15.0,922.5385,907.5385
pay_029574_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3595,15.0,718.6405,703.6405
pay_029575_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.2827,15.0,565.1173,550.1173
pay_029576_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4638,15.0,927.1362,912.1362
pay_029577_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2935,15.0,586.7065,571.7065
pay_029578_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.1996,15.0,399.0004,384.0004
pay_029579_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.201,15.0,401.799,386.799
pay_029580_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.1188,15.0,237.4812,222.4812
pay_029581_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2763,15.0,552.3237,537.3237
pay_029582_a1,RuleBasedPolicy,ESCALATE,1999,0.251,250.0,501.749,251.749
pay_029583_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.1372,15.0,274.2628,259.2628
pay_029584_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.1537,15.0,307.2463,292.2463
pay_029585_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.1963,15.0,392.4037,377.4037
pay_029586_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.1792,15.0,358.2208,343.2208
pay_029587_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.0939,15.0,187.7061,172.7061
pay_029588_a1,RuleBasedPolicy,WAIT,2999,0.9537,0.0,2860.1463,2860.1463
pay_029589_a2,RuleBasedPolicy,WAIT,2999,0.8856,0.0,2655.9144,2655.9144
pay_029590_a3,RuleBasedPolicy,WAIT,2999,0.8448,0.0,2533.5552,2533.5552
pay_029591_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.6141,15.0,1227.5859,1212.5859
pay_029592_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4225,15.0,844.5775,829.5775
pay_029593_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.3309,15.0,661.4691,646.4691
pay_029594_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.59,15.0,1179.41,1164.41
pay_029595_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3874,15.0,774.4126,759.4126
pay_029596_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.3613,15.0,722.2387,707.2387
pay_029597_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3668,15.0,733.2332,718.2332
pay_029598_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.3575,15.0,714.6425,699.6425
pay_029599_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4363,15.0,872.1637,857.1637
pay_029600_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3379,15.0,675.4621,660.4621
pay_029601_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.3122,15.0,624.0878,609.0878
pay_029602_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.2446,15.0,488.9554,473.9554
pay_029603_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.164,15.0,327.836,312.836
pay_029604_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2845,15.0,568.7155,553.7155
pay_029605_a1,RuleBasedPolicy,WAIT,499,0.2111,0.0,105.3389,105.3389
pay_029606_a2,RuleBasedPolicy,WAIT,499,0.1673,0.0,83.4827,83.4827
pay_029607_a1,RuleBasedPolicy,RETRY,999,0.7633,5.0,762.5367,757.5367
pay_029608_a2,RuleBasedPolicy,RETRY,999,0.6345,5.0,633.8655,628.8655
pay_029609_a3,RuleBasedPolicy,RETRY,999,0.6272,5.0,626.5728,621.5728
pay_029610_a4,RuleBasedPolicy,RETRY,999,0.5259,5.0,525.3741,520.3741
pay_029611_a1,RuleBasedPolicy,RETRY,999,0.575,5.0,574.425,569.425
pay_029612_a2,RuleBasedPolicy,RETRY,999,0.5119,5.0,511.3881,506.3881
pay_029613_a3,RuleBasedPolicy,RETRY,999,0.4805,5.0,480.0195,475.0195
pay_029614_a4,RuleBasedPolicy,RETRY,999,0.3556,5.0,355.2444,350.2444
pay_029615_a1,RuleBasedPolicy,RETRY,999,0.7034,5.0,702.6966,697.6966
pay_029616_a2,RuleBasedPolicy,RETRY,999,0.6271,5.0,626.4729,621.4729
pay_029617_a3,RuleBasedPolicy,RETRY,999,0.532,5.0,531.468,526.468
pay_029618_a1,RuleBasedPolicy,RETRY,999,0.5032,5.0,502.6968,497.6968
pay_029619_a2,RuleBasedPolicy,RETRY,999,0.4979,5.0,497.4021,492.4021
pay_029620_a3,RuleBasedPolicy,RETRY,999,0.4299,5.0,429.4701,424.4701
pay_029621_a4,RuleBasedPolicy,RETRY,999,0.3465,5.0,346.1535,341.1535
pay_029622_a1,RuleBasedPolicy,RETRY,999,0.4512,5.0,450.7488,445.7488
pay_029623_a1,RuleBasedPolicy,RETRY,999,0.4113,5.0,410.8887,405.8887
pay_029624_a1,RuleBasedPolicy,ESCALATE,999,0.0541,250.0,54.0459,-195.9541
pay_029625_a2,RuleBasedPolicy,ESCALATE,999,0.098,250.0,97.902,-152.098
pay_029626_a1,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_029627_a2,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_029628_a3,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_029629_a4,RuleBasedPolicy,ESCALATE,999,0.01,250.0,9.99,-240.01
pay_029630_a1,RuleBasedPolicy,RETRY,999,0.3923,5.0,391.9077,386.9077
pay_029631_a2,RuleBasedPolicy,RETRY,999,0.2844,5.0,284.1156,279.1156
pay_029632_a1,RuleBasedPolicy,RETRY,1999,0.7915,5.0,1582.2085,1577.2085
pay_029633_a1,RuleBasedPolicy,RETRY,1999,0.6564,5.0,1312.1436,1307.1436
pay_029634_a2,RuleBasedPolicy,RETRY,1999,0.6241,5.0,1247.5759,1242.5759
pay_029635_a1,RuleBasedPolicy,RETRY,1999,0.6831,5.0,1365.5169,1360.5169
pay_029636_a2,RuleBasedPolicy,RETRY,1999,0.6295,5.0,1258.3705,1253.3705
pay_029637_a1,RuleBasedPolicy,RETRY,1999,0.6656,5.0,1330.5344,1325.5344
pay_029638_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3563,15.0,712.2437,697.2437
pay_029639_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.151,15.0,301.849,286.849
pay_029640_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.1394,15.0,278.6606,263.6606
pay_029641_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.0433,15.0,86.5567,71.5567
pay_029642_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.2467,15.0,493.1533,478.1533
pay_029643_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.0532,15.0,106.3468,91.3468
pay_029644_a1,RuleBasedPolicy,WAIT,1999,0.7261,0.0,1451.4739,1451.4739
pay_029645_a2,RuleBasedPolicy,WAIT,1999,0.6605,0.0,1320.3395,1320.3395
pay_029646_a1,RuleBasedPolicy,RETRY,1999,0.6881,5.0,1375.5119,1370.5119
pay_029647_a2,RuleBasedPolicy,RETRY,1999,0.6388,5.0,1276.9612,1271.9612
pay_029648_a3,RuleBasedPolicy,RETRY,1999,0.534,5.0,1067.466,1062.466
pay_029649_a1,RuleBasedPolicy,WAIT,1999,0.6773,0.0,1353.9227,1353.9227
pay_029650_a2,RuleBasedPolicy,WAIT,1999,0.6404,0.0,1280.1596,1280.1596
pay_029651_a3,RuleBasedPolicy,WAIT,1999,0.5661,0.0,1131.6339,1131.6339
pay_029652_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.5409,15.0,1081.2591,1066.2591
pay_029653_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4257,15.0,850.9743,835.9743
pay_029654_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.4222,15.0,843.9778,828.9778
pay_029655_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.3298,15.0,659.2702,644.2702
pay_029656_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.2325,15.0,464.7675,449.7675
pay_029657_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.4344,15.0,868.3656,853.3656
pay_029658_a1,RuleBasedPolicy,ESCALATE,1999,0.0565,250.0,112.9435,-137.0565
pay_029659_a2,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029660_a3,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029661_a4,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029662_a1,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029663_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.5153,15.0,1030.0847,1015.0847
pay_029664_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.4404,15.0,880.3596,865.3596
pay_029665_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.4237,15.0,846.9763,831.9763
pay_029666_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.374,15.0,747.626,732.626
pay_029667_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.395,15.0,789.605,774.605
pay_029668_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.289,15.0,577.711,562.711
pay_029669_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.2239,15.0,447.5761,432.5761
pay_029670_a1,RuleBasedPolicy,RETRY_NUDGE,1999,0.3599,15.0,719.4401,704.4401
pay_029671_a2,RuleBasedPolicy,RETRY_NUDGE,1999,0.256,15.0,511.744,496.744
pay_029672_a3,RuleBasedPolicy,RETRY_NUDGE,1999,0.2046,15.0,408.9954,393.9954
pay_029673_a4,RuleBasedPolicy,RETRY_NUDGE,1999,0.1895,15.0,378.8105,363.8105
pay_029674_a1,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029675_a1,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029676_a2,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029677_a3,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029678_a1,RuleBasedPolicy,ESCALATE,1999,0.01,250.0,19.99,-230.01
pay_029679_a1,RuleBasedPolicy,WAIT,1999,0.9106,0.0,1820.2894,1820.2894
pay_029680_a2,RuleBasedPolicy,WAIT,1999,0.8198,0.0,1638.7802,1638.7802
pay_029681_a3,RuleBasedPolicy,WAIT,1999,0.7677,0.0,1534.6323,1534.6323
pay_029682_a1,RuleBasedPolicy,WAIT,1999,0.7269,0.0,1453.0731,1453.0731
pay_029683_a2,RuleBasedPolicy,WAIT,1999,0.6554,0.0,1310.1446,1310.1446
pay_029684_a3,RuleBasedPolicy,WAIT,1999,0.6151,0.0,1229.5849,1229.5849
pay_029685_a4,RuleBasedPolicy,WAIT,1999,0.521,0.0,1041.479,1041.479
pay_029686_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.231,15.0,692.769,677.769
pay_029687_a2,RuleBasedPolicy,RETRY_NUDGE,2999,0.153,15.0,458.847,443.847
pay_029688_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.3307,15.0,991.7693,976.7693
pay_029689_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.1498,15.0,449.2502,434.2502
pay_029690_a2,RuleBasedPolicy,RETRY_NUDGE,2999,0.0558,15.0,167.3442,152.3442
pay_029691_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.0849,15.0,254.6151,239.6151
pay_029692_a2,RuleBasedPolicy,RETRY_NUDGE,2999,0.01,15.0,29.99,14.99
pay_029693_a3,RuleBasedPolicy,RETRY_NUDGE,2999,0.01,15.0,29.99,14.99
pay_029694_a4,RuleBasedPolicy,RETRY_NUDGE,2999,0.01,15.0,29.99,14.99
pay_029695_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.01,15.0,29.99,14.99
pay_029696_a1,RuleBasedPolicy,RETRY_NUDGE,2999,0.0512,15.0,153.5488,138.5488
pay_029697_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.6625,15.0,3311.8375,3296.8375
pay_029698_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.7116,15.0,3557.2884,3542.2884
pay_029699_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.5421,15.0,2709.9579,2694.9579
pay_029700_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.5188,15.0,2593.4812,2578.4812
pay_029701_a2,RuleBasedPolicy,RETRY_NUDGE,4999,0.5043,15.0,2520.9957,2505.9957
pay_029702_a3,RuleBasedPolicy,RETRY_NUDGE,4999,0.4787,15.0,2393.0213,2378.0213
pay_029703_a4,RuleBasedPolicy,RETRY_NUDGE,4999,0.3415,15.0,1707.1585,1692.1585
pay_029704_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.4447,15.0,2223.0553,2208.0553
pay_029705_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.6184,15.0,3091.3816,3076.3816
pay_029706_a2,RuleBasedPolicy,RETRY_NUDGE,4999,0.5497,15.0,2747.9503,2732.9503
pay_029707_a1,RuleBasedPolicy,RETRY_NUDGE,4999,0.4381,15.0,2190.0619,2175.0619
pay_029708_a1,RuleBasedPolicy,RETRY,2999,0.5793,5.0,1737.3207,1732.3207
pay_029709_a1,RuleBasedPolicy,RETRY,2999,0.5462,5.0,1638.0538,1633.0538
pay_029710_a2,RuleBasedPolicy,RETRY,2999,0.4691,5.0,1406.8309,1401.8309
pay_029711_a3,RuleBasedPolicy,RETRY,2999,0.4257,5.0,1276.6743,1271.6743
pay_029712_a4,RuleBasedPolicy,RETRY,2999,0.2915,5.0,874.2085,869.2085
pay_029713_a1,RuleBasedPolicy,RETRY,2999,0.5766,5.0,1729.2234,1724.2234
pay_029714_a2,RuleBasedPolicy,RETRY,2999,0.5001,5.0,1499.7999,1494.7999
pay_029715_a1,RuleBasedPolicy,RETRY,2999,0.4262,5.0,1278.1738,1273.1738
pay_029716_a2,RuleBasedPolicy,RETRY,2999,0.4024,5.0,1206.7976,1201.7976
pay_029717_a3,RuleBasedPolicy,RETRY,2999,0.3023,5.0,906.5977,901.5977
pay_029718_a1,RuleBasedPolicy,RETRY,2999,0.4434,5.0,1329.7566,1324.7566
pay_029719_a2,RuleBasedPolicy,RETRY,2999,0.42,5.0,1259.58,1254.58
pay_000001_a1,CausalUpliftPolicy,RETRY,2999,0.3704,5.0,1110.8296,1105.8296
pay_000002_a2,CausalUpliftPolicy,RETRY,2999,0.3568,5.0,1070.0432,1065.0432
pay_000003_a3,CausalUpliftPolicy,RETRY,2999,0.17,5.0,509.83,504.83
pay_000004_a4,CausalUpliftPolicy,RETRY,2999,0.1677,5.0,502.9323,497.9323
pay_000005_a1,CausalUpliftPolicy,RETRY,2999,0.1548,5.0,464.2452,459.2452
pay_000006_a1,CausalUpliftPolicy,RETRY,2999,0.2344,5.0,702.9656,697.9656
pay_000007_a2,CausalUpliftPolicy,RETRY,2999,0.1317,5.0,394.9683,389.9683
pay_000008_a1,CausalUpliftPolicy,RETRY,2999,0.202,5.0,605.798,600.798
pay_000009_a2,CausalUpliftPolicy,RETRY,2999,0.2204,5.0,660.9796,655.9796
pay_000010_a1,CausalUpliftPolicy,RETRY,2999,0.0915,5.0,274.4085,269.4085
pay_000011_a1,CausalUpliftPolicy,RETRY,2999,0.2221,5.0,666.0779,661.0779
pay_000012_a1,CausalUpliftPolicy,RETRY,2999,0.07,5.0,209.93,204.93
pay_000013_a1,CausalUpliftPolicy,RETRY,2999,0.0256,5.0,76.7744,71.7744
pay_000014_a2,CausalUpliftPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_000015_a3,CausalUpliftPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_000016_a4,CausalUpliftPolicy,RETRY,2999,0.01,5.0,29.99,24.99
pay_000017_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000018_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000019_a2,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000020_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000021_a2,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000022_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000023_a2,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000024_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000025_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000026_a2,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000027_a3,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000028_a4,CausalUpliftPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_000029_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000030_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000031_a2,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000032_a3,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000033_a4,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000034_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.01,15.0,9.99,-5.01
pay_000035_a1,CausalUpliftPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_000036_a2,CausalUpliftPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_000037_a1,CausalUpliftPolicy,RETRY,999,0.01,5.0,9.99,4.99
pay_000038_a1,CausalUpliftPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_000039_a2,CausalUpliftPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_000040_a3,CausalUpliftPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_000041_a4,CausalUpliftPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_000042_a1,CausalUpliftPolicy,RETRY_NUDGE,1999,0.0619,15.0,123.7381,108.7381
pay_000043_a1,CausalUpliftPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_000044_a2,CausalUpliftPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_000045_a3,CausalUpliftPolicy,RETRY_NUDGE,1999,0.01,15.0,19.99,4.99
pay_000046_a1,CausalUpliftPolicy,RETRY_NUDGE,499,0.8117,15.0,405.0383,390.0383
pay_000047_a2,CausalUpliftPolicy,RETRY_NUDGE,499,0.7768,15.0,387.6232,372.6232
pay_000048_a1,CausalUpliftPolicy,RETRY,799,0.6591,5.0,526.6209,521.6209
pay_000049_a1,CausalUpliftPolicy,RETRY,799,0.5259,5.0,420.1941,415.1941
pay_000050_a2,CausalUpliftPolicy,RETRY,799,0.4616,5.0,368.8184,363.8184
pay_000051_a1,CausalUpliftPolicy,RETRY,799,0.5426,5.0,433.5374,428.5374
pay_000052_a1,CausalUpliftPolicy,RETRY,799,0.4616,5.0,368.8184,363.8184
pay_000053_a1,CausalUpliftPolicy,RETRY,799,0.4718,5.0,376.9682,371.9682
pay_000054_a1,CausalUpliftPolicy,RETRY,799,0.4664,5.0,372.6536,367.6536
pay_000055_a1,CausalUpliftPolicy,RETRY,799,0.5765,5.0,460.6235,455.6235
pay_000056_a1,CausalUpliftPolicy,RETRY,2999,0.7317,5.0,2194.3683,2189.3683
pay_000057_a2,CausalUpliftPolicy,RETRY,2999,0.6471,5.0,1940.6529,1935.6529
pay_000058_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.7183,15.0,717.5817,702.5817
pay_000059_a1,CausalUpliftPolicy,RETRY_NUDGE,999,0.5401,15.0,539.5599,524.5599
pay_000060_a2,CausalUpliftPolicy,RETRY_NUDGE,999,0.4575,15.0,457.0425,442.0425
pay_000061_a3,CausalUpliftPolicy,RETRY_NUDGE,999,0.4384,15.0,437.9616,422.9616
